RF_detection_count,RF_detection_time,audit_errors,audit_pass,average_localization_clear_time_s_per_source,channel_switch_time,clear_count,clear_ratio,clear_time,client_error,completion_proved,error_mode,experimental_events,future_timed_fallbacks,jammer_count,kind,measured_program_wall_time_s,move_distance,move_time,optical_failed_count,optical_time,parameter_hash,reception,region_checks,run_id,scenario,scene_hash,seed,strategy_hash,total_time,variant,variant_hash
116,580,,True,266.2704067,112,10,1.0,20,,True,fixed_hash,0,0,10,Route,4.986450999989756,9603.52034096403,1920.704068192806,0,30,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,27,20260912T111953439154Z-s21007-G-489be098,uniform,5848480a90db9d2aff805f0c74e28c80973319f0d81ccbd2329b558d40aeb4cd,21007,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2662.704067,RouteOrder,7c61cba261b6c1f96d32ec131e22c54c39d8a742f4c25f2bad4d4a349c554c54
117,585,,True,266.18844079999997,113,10,1.0,20,,True,fixed_hash,0,0,10,Future,5.551065799998469,9569.42203486364,1913.8844069727281,0,30,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,28,20260912T111953359407Z-s21007-G-960e4a90,uniform,5848480a90db9d2aff805f0c74e28c80973319f0d81ccbd2329b558d40aeb4cd,21007,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2661.884408,FutureRoute,0414f01a1f13ed58eb3a541389f2561a33062003b4baa3ce0e24792a7f2018b6
104,520,,True,204.6865032,99,15,1.0,30,,True,fixed_hash,0,0,15,Gplus,6.546448599998257,11881.487739716791,2376.297547943358,0,45,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,48,20260912T111953450190Z-s21008-G-b1bf4356,uniform,1a2bfc58de3a7a145efe95a4ba8be67178ba5b0bbdbf83402b8a9997428a73e2,21008,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,3070.297548,Gplus,8415bde2ec5df89a72a65911c0bfd8a7d5ad306da146f80eb7207232f2cd0f4f
104,520,,True,205.33867673333333,99,15,1.0,30,,True,fixed_hash,10,0,15,Optical,6.950439899999765,11900.40074801245,2380.0801496024897,2,51,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,50,20260912T111957274040Z-s21008-G-79c947bf,uniform,1a2bfc58de3a7a145efe95a4ba8be67178ba5b0bbdbf83402b8a9997428a73e2,21008,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,3080.080151,Optical,e92bab2eef9ee23dc696cd258d4c433a2e100841b6992ef174c34ae7b9756e4f
100,500,,True,230.77772208333332,96,12,1.0,24,,True,fixed_hash,0,0,12,Gplus,4.487320800006273,10566.663328899293,2113.3326657798584,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,36,20260912T112000238474Z-s21009-G-0d21a219,uniform,74384c74912cb1b6c6a5a45d243205d335781a11784cf32a796d294762511fe6,21009,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2769.332665,Gplus,8415bde2ec5df89a72a65911c0bfd8a7d5ad306da146f80eb7207232f2cd0f4f
104,520,,True,205.33867673333333,99,15,1.0,30,,True,fixed_hash,10,0,15,Optical,7.058277899996028,11900.40074801245,2380.0801496024897,2,51,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,50,20260912T111957948553Z-s21008-G-50bac437,uniform,1a2bfc58de3a7a145efe95a4ba8be67178ba5b0bbdbf83402b8a9997428a73e2,21008,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,3080.080151,OpticalRisk,3102d80144d068104997756caf0de4648c1aeadef8f0b77777bdbb218c7905fc
104,520,,True,204.6865032,99,15,1.0,30,,True,fixed_hash,0,0,15,Route,6.441428200007067,11881.487739716791,2376.297547943358,0,45,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,48,20260912T111959148000Z-s21008-G-d48ef79d,uniform,1a2bfc58de3a7a145efe95a4ba8be67178ba5b0bbdbf83402b8a9997428a73e2,21008,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,3070.297548,RouteOrder,7c61cba261b6c1f96d32ec131e22c54c39d8a742f4c25f2bad4d4a349c554c54
108,540,,True,206.09581766666668,97,15,1.0,30,,True,fixed_hash,0,0,15,Future,9.533016000001226,11882.186333735013,2376.4372667470025,1,48,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,52,20260912T111958610717Z-s21008-G-3e0c3faf,uniform,1a2bfc58de3a7a145efe95a4ba8be67178ba5b0bbdbf83402b8a9997428a73e2,21008,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,3091.437265,FutureAnchor,647c7e229ba59fae93958e3e8163c8df0930392c823c3a96e07fa684dc474c39
108,540,,True,206.09581766666668,97,15,1.0,30,,True,fixed_hash,0,0,15,Future,9.739848700002767,11882.186333735013,2376.4372667470025,1,48,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,52,20260912T111958670506Z-s21008-G-09595f94,uniform,1a2bfc58de3a7a145efe95a4ba8be67178ba5b0bbdbf83402b8a9997428a73e2,21008,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,3091.437265,FutureRoute,0414f01a1f13ed58eb3a541389f2561a33062003b4baa3ce0e24792a7f2018b6
100,500,,True,229.78095208333332,96,12,1.0,24,,True,fixed_hash,6,0,12,Optical,5.1721247999957995,10506.857132549478,2101.3714265098956,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,36,20260912T112004507599Z-s21009-G-cb4ef36d,uniform,74384c74912cb1b6c6a5a45d243205d335781a11784cf32a796d294762511fe6,21009,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2757.371425,Optical,e92bab2eef9ee23dc696cd258d4c433a2e100841b6992ef174c34ae7b9756e4f
100,500,,True,229.78095208333332,96,12,1.0,24,,True,fixed_hash,6,0,12,Optical,5.2856067000102485,10506.857132549478,2101.3714265098956,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,36,20260912T112004994697Z-s21009-G-fe46283e,uniform,74384c74912cb1b6c6a5a45d243205d335781a11784cf32a796d294762511fe6,21009,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2757.371425,OpticalRisk,3102d80144d068104997756caf0de4648c1aeadef8f0b77777bdbb218c7905fc
101,505,,True,230.04147875,96,12,1.0,24,,True,fixed_hash,0,0,12,Future,5.338601299998118,10497.488727303235,2099.497745460647,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,37,20260912T112005227512Z-s21009-G-107b0e73,uniform,74384c74912cb1b6c6a5a45d243205d335781a11784cf32a796d294762511fe6,21009,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2760.497745,FutureAnchor,647c7e229ba59fae93958e3e8163c8df0930392c823c3a96e07fa684dc474c39
101,505,,True,230.04147875,96,12,1.0,24,,True,fixed_hash,0,0,12,Future,5.546331899997313,10497.488727303235,2099.497745460647,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,37,20260912T112005824637Z-s21009-G-0cd5b139,uniform,74384c74912cb1b6c6a5a45d243205d335781a11784cf32a796d294762511fe6,21009,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2760.497745,FutureRoute,0414f01a1f13ed58eb3a541389f2561a33062003b4baa3ce0e24792a7f2018b6
100,500,,True,230.77772208333332,96,12,1.0,24,,True,fixed_hash,1,0,12,Route,4.882559299992863,10566.663328899293,2113.3326657798584,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,36,20260912T112008404949Z-s21009-G-ee59e336,uniform,74384c74912cb1b6c6a5a45d243205d335781a11784cf32a796d294762511fe6,21009,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2769.332665,RouteOrder,7c61cba261b6c1f96d32ec131e22c54c39d8a742f4c25f2bad4d4a349c554c54
111,555,,True,252.46677263636363,104,11,1.0,22,,True,fixed_hash,0,0,11,Gplus,7.293091200001072,10315.672486775535,2063.1344973551068,0,33,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,37,20260912T112008640533Z-s21010-G-0869af14,uniform,b64c1187643e346b912002a7f12538ebda1f4dd8a80a82b6b7368f62b2fc8bb9,21010,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2777.134499,Gplus,8415bde2ec5df89a72a65911c0bfd8a7d5ad306da146f80eb7207232f2cd0f4f
111,555,,True,252.0298577272727,104,11,1.0,22,,True,fixed_hash,4,0,11,Optical,7.61611719999928,10291.642166404687,2058.328433280937,0,33,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,37,20260912T112009972618Z-s21010-G-4706a258,uniform,b64c1187643e346b912002a7f12538ebda1f4dd8a80a82b6b7368f62b2fc8bb9,21010,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2772.328435,Optical,e92bab2eef9ee23dc696cd258d4c433a2e100841b6992ef174c34ae7b9756e4f
111,555,,True,252.0298577272727,104,11,1.0,22,,True,fixed_hash,4,0,11,Optical,7.506643800006714,10291.642166404687,2058.328433280937,0,33,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,37,20260912T112010531438Z-s21010-G-2ef79e56,uniform,b64c1187643e346b912002a7f12538ebda1f4dd8a80a82b6b7368f62b2fc8bb9,21010,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2772.328435,OpticalRisk,3102d80144d068104997756caf0de4648c1aeadef8f0b77777bdbb218c7905fc
112,560,,True,253.30726354545456,106,11,1.0,22,,True,fixed_hash,0,0,11,Future,7.722479100004421,10311.899493904342,2062.3798987808686,1,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,38,20260912T112010796704Z-s21010-G-e3455f55,uniform,b64c1187643e346b912002a7f12538ebda1f4dd8a80a82b6b7368f62b2fc8bb9,21010,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2786.379899,FutureAnchor,647c7e229ba59fae93958e3e8163c8df0930392c823c3a96e07fa684dc474c39
112,560,,True,253.30726354545456,106,11,1.0,22,,True,fixed_hash,0,0,11,Future,7.807996099989396,10311.899493904342,2062.3798987808686,1,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,38,20260912T112011601921Z-s21010-G-9a5584ee,uniform,b64c1187643e346b912002a7f12538ebda1f4dd8a80a82b6b7368f62b2fc8bb9,21010,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2786.379899,FutureRoute,0414f01a1f13ed58eb3a541389f2561a33062003b4baa3ce0e24792a7f2018b6
108,540,,True,244.57553800000002,102,11,1.0,22,,True,fixed_hash,1,0,11,Route,5.890752399995108,9951.654580594537,1990.3309161189075,1,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,34,20260912T112013529410Z-s21010-G-3a3b606e,uniform,b64c1187643e346b912002a7f12538ebda1f4dd8a80a82b6b7368f62b2fc8bb9,21010,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2690.330918,RouteOrder,7c61cba261b6c1f96d32ec131e22c54c39d8a742f4c25f2bad4d4a349c554c54
110,550,,True,215.13987166666666,107,12,1.0,24,,True,fixed_hash,0,0,12,Gplus,5.3259044000005815,9323.392305531856,1864.678461106371,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,36,20260912T112016174076Z-s21011-G-bd7cc770,uniform,ba25e34926c2efd467c0208d8dcdfe0737a3b4ccfc4c7caed24fe0e72335551f,21011,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2581.67846,Gplus,8415bde2ec5df89a72a65911c0bfd8a7d5ad306da146f80eb7207232f2cd0f4f
110,550,,True,214.91537108333333,107,12,1.0,24,,True,fixed_hash,4,0,12,Optical,5.832712500006892,9309.922266500125,1861.984453300025,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,36,20260912T112017821504Z-s21011-G-99783fe0,uniform,ba25e34926c2efd467c0208d8dcdfe0737a3b4ccfc4c7caed24fe0e72335551f,21011,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2578.984453,Optical,e92bab2eef9ee23dc696cd258d4c433a2e100841b6992ef174c34ae7b9756e4f
110,550,,True,214.91537108333333,107,12,1.0,24,,True,fixed_hash,4,0,12,Optical,5.698823900005664,9309.922266500125,1861.984453300025,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,36,20260912T112018307800Z-s21011-G-13bbce3c,uniform,ba25e34926c2efd467c0208d8dcdfe0737a3b4ccfc4c7caed24fe0e72335551f,21011,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2578.984453,OpticalRisk,3102d80144d068104997756caf0de4648c1aeadef8f0b77777bdbb218c7905fc
111,555,,True,215.627737,107,12,1.0,24,,True,fixed_hash,0,0,12,Future,6.306486200002837,9327.664219325517,1865.5328438651036,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,37,20260912T112018778282Z-s21011-G-0699b0c3,uniform,ba25e34926c2efd467c0208d8dcdfe0737a3b4ccfc4c7caed24fe0e72335551f,21011,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2587.532844,FutureAnchor,647c7e229ba59fae93958e3e8163c8df0930392c823c3a96e07fa684dc474c39
101,505,,True,219.35033083333335,97,12,1.0,24,,True,fixed_hash,1,0,12,Route,6.125470800005132,9851.019837246562,1970.2039674493124,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,36,20260912T112019666028Z-s21011-G-df71c4b7,uniform,ba25e34926c2efd467c0208d8dcdfe0737a3b4ccfc4c7caed24fe0e72335551f,21011,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2632.20397,RouteOrder,7c61cba261b6c1f96d32ec131e22c54c39d8a742f4c25f2bad4d4a349c554c54
111,555,,True,215.627737,107,12,1.0,24,,True,fixed_hash,0,0,12,Future,6.285407999996096,9327.664219325517,1865.5328438651036,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,37,20260912T112019640444Z-s21011-G-1bc35c28,uniform,ba25e34926c2efd467c0208d8dcdfe0737a3b4ccfc4c7caed24fe0e72335551f,21011,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2587.532844,FutureRoute,0414f01a1f13ed58eb3a541389f2561a33062003b4baa3ce0e24792a7f2018b6
97,485,,True,175.3340885,95,14,1.0,28,,True,fixed_hash,0,0,14,Gplus,4.567853600005037,9023.386190321926,1804.6772380643852,0,42,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,40,20260912T112021728457Z-s21012-G-b6fcf784,uniform,7008833d083e24c9c90424421a14ff3057788a15cafdaceab0a7fa3d7cea5db7,21012,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2454.677239,Gplus,8415bde2ec5df89a72a65911c0bfd8a7d5ad306da146f80eb7207232f2cd0f4f
97,485,,True,175.3340885,95,14,1.0,28,,True,fixed_hash,1,0,14,Optical,4.597268199999235,9023.386190321926,1804.6772380643852,0,42,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,40,20260912T112023892412Z-s21012-G-b3f3d98b,uniform,7008833d083e24c9c90424421a14ff3057788a15cafdaceab0a7fa3d7cea5db7,21012,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2454.677239,Optical,e92bab2eef9ee23dc696cd258d4c433a2e100841b6992ef174c34ae7b9756e4f
97,485,,True,175.27953342857145,95,14,1.0,28,,True,fixed_hash,2,0,14,Optical,4.636209499993129,9019.567337900904,1803.9134675801808,0,42,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,40,20260912T112024287341Z-s21012-G-cb1375ba,uniform,7008833d083e24c9c90424421a14ff3057788a15cafdaceab0a7fa3d7cea5db7,21012,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2453.913468,OpticalRisk,3102d80144d068104997756caf0de4648c1aeadef8f0b77777bdbb218c7905fc
98,490,,True,173.8304922142857,95,14,1.0,28,,True,fixed_hash,0,0,14,Future,4.927818299998762,8893.134455881656,1778.6268911763314,0,42,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,41,20260912T112025334189Z-s21012-G-70efebad,uniform,7008833d083e24c9c90424421a14ff3057788a15cafdaceab0a7fa3d7cea5db7,21012,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2433.626891,FutureAnchor,647c7e229ba59fae93958e3e8163c8df0930392c823c3a96e07fa684dc474c39
97,485,,True,175.3340885,95,14,1.0,28,,True,fixed_hash,0,0,14,Route,4.220777499998803,9023.386190321926,1804.6772380643852,0,42,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,40,20260912T112026172114Z-s21012-G-d728d946,uniform,7008833d083e24c9c90424421a14ff3057788a15cafdaceab0a7fa3d7cea5db7,21012,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2454.677239,RouteOrder,7c61cba261b6c1f96d32ec131e22c54c39d8a742f4c25f2bad4d4a349c554c54
98,490,,True,173.8304922142857,95,14,1.0,28,,True,fixed_hash,0,0,14,Future,5.092752900003688,8893.134455881656,1778.6268911763314,0,42,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,41,20260912T112026021005Z-s21012-G-0ed186bf,uniform,7008833d083e24c9c90424421a14ff3057788a15cafdaceab0a7fa3d7cea5db7,21012,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2433.626891,FutureRoute,0414f01a1f13ed58eb3a541389f2561a33062003b4baa3ce0e24792a7f2018b6
116,580,,True,260.56723,109,10,1.0,20,,True,fixed_hash,0,0,10,Gplus,5.6552472000039415,9318.361494626257,1863.6722989252514,1,33,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,36,20260912T112026514013Z-s21013-G-d7e1fa12,uniform,4ef05467ddb3b92e8d719fa854d7772495688df8e72a4e0dcc80af6fcec29e6c,21013,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2605.6723,Gplus,8415bde2ec5df89a72a65911c0bfd8a7d5ad306da146f80eb7207232f2cd0f4f
115,575,,True,259.0069899,109,10,1.0,20,,True,fixed_hash,8,0,10,Optical,5.786519600005704,9280.349494794396,1856.0698989588793,0,30,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,35,20260912T112028718040Z-s21013-G-dc7e3084,uniform,4ef05467ddb3b92e8d719fa854d7772495688df8e72a4e0dcc80af6fcec29e6c,21013,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2590.069899,Optical,e92bab2eef9ee23dc696cd258d4c433a2e100841b6992ef174c34ae7b9756e4f
115,575,,True,259.0069899,109,10,1.0,20,,True,fixed_hash,8,0,10,Optical,5.777967400004854,9280.349494794396,1856.0698989588793,0,30,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,35,20260912T112029172945Z-s21013-G-9ace67dd,uniform,4ef05467ddb3b92e8d719fa854d7772495688df8e72a4e0dcc80af6fcec29e6c,21013,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2590.069899,OpticalRisk,3102d80144d068104997756caf0de4648c1aeadef8f0b77777bdbb218c7905fc
118,590,,True,262.28631529999996,111,10,1.0,20,,True,fixed_hash,0,0,10,Future,6.323136199993314,9344.315769144981,1868.8631538289962,1,33,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,38,20260912T112030509247Z-s21013-G-b3466b9f,uniform,4ef05467ddb3b92e8d719fa854d7772495688df8e72a4e0dcc80af6fcec29e6c,21013,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2622.863153,FutureAnchor,647c7e229ba59fae93958e3e8163c8df0930392c823c3a96e07fa684dc474c39
116,580,,True,260.56723,109,10,1.0,20,,True,fixed_hash,0,0,10,Route,5.551533899997594,9318.361494626257,1863.6722989252514,1,33,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,36,20260912T112031362171Z-s21013-G-58b23642,uniform,4ef05467ddb3b92e8d719fa854d7772495688df8e72a4e0dcc80af6fcec29e6c,21013,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2605.6723,RouteOrder,7c61cba261b6c1f96d32ec131e22c54c39d8a742f4c25f2bad4d4a349c554c54
118,590,,True,262.28631529999996,111,10,1.0,20,,True,fixed_hash,0,0,10,Future,6.3663190999941435,9344.315769144981,1868.8631538289962,1,33,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,38,20260912T112030630872Z-s21013-G-95cc0ffd,uniform,4ef05467ddb3b92e8d719fa854d7772495688df8e72a4e0dcc80af6fcec29e6c,21013,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2622.863153,FutureRoute,0414f01a1f13ed58eb3a541389f2561a33062003b4baa3ce0e24792a7f2018b6
110,550,,True,245.05713833333334,101,12,1.0,24,,True,fixed_hash,0,0,12,Gplus,5.226257999995141,11148.42829584783,2229.685659169566,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,38,20260912T112032397959Z-s21014-G-c3440772,uniform,06593fc0a05e70f1e9e5925ee869d4641f3443a291cb3ab6984bbf16b8c4b71d,21014,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2940.68566,Gplus,8415bde2ec5df89a72a65911c0bfd8a7d5ad306da146f80eb7207232f2cd0f4f
110,550,,True,245.20633191666664,101,12,1.0,24,,True,fixed_hash,5,0,12,Optical,5.431038299997454,11142.37991029577,2228.475982059154,1,39,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,39,20260912T112034735928Z-s21014-G-98bbdaf1,uniform,06593fc0a05e70f1e9e5925ee869d4641f3443a291cb3ab6984bbf16b8c4b71d,21014,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2942.475983,Optical,e92bab2eef9ee23dc696cd258d4c433a2e100841b6992ef174c34ae7b9756e4f
110,550,,True,245.20633191666664,101,12,1.0,24,,True,fixed_hash,5,0,12,Optical,5.4949575000064215,11142.37991029577,2228.475982059154,1,39,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,39,20260912T112035211585Z-s21014-G-a4324575,uniform,06593fc0a05e70f1e9e5925ee869d4641f3443a291cb3ab6984bbf16b8c4b71d,21014,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2942.475983,OpticalRisk,3102d80144d068104997756caf0de4648c1aeadef8f0b77777bdbb218c7905fc
109,545,,True,244.05132616666666,101,12,1.0,24,,True,fixed_hash,0,0,12,Future,5.267288999995799,11113.079573318193,2222.6159146636387,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,37,20260912T112037094254Z-s21014-G-3f5e7b58,uniform,06593fc0a05e70f1e9e5925ee869d4641f3443a291cb3ab6984bbf16b8c4b71d,21014,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2928.615914,FutureAnchor,647c7e229ba59fae93958e3e8163c8df0930392c823c3a96e07fa684dc474c39
110,550,,True,245.05713833333334,101,12,1.0,24,,True,fixed_hash,0,0,12,Route,5.223858800003654,11148.42829584783,2229.685659169566,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,38,20260912T112037270569Z-s21014-G-7c52472f,uniform,06593fc0a05e70f1e9e5925ee869d4641f3443a291cb3ab6984bbf16b8c4b71d,21014,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2940.68566,RouteOrder,7c61cba261b6c1f96d32ec131e22c54c39d8a742f4c25f2bad4d4a349c554c54
109,545,,True,244.05132616666666,101,12,1.0,24,,True,fixed_hash,0,0,12,Future,5.520907099999022,11113.079573318193,2222.6159146636387,0,36,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,37,20260912T112037178716Z-s21014-G-89c63686,uniform,06593fc0a05e70f1e9e5925ee869d4641f3443a291cb3ab6984bbf16b8c4b71d,21014,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2928.615914,FutureRoute,0414f01a1f13ed58eb3a541389f2561a33062003b4baa3ce0e24792a7f2018b6
106,530,,True,182.1830920625,95,16,1.0,32,,True,fixed_hash,0,0,16,Gplus,8.424016899996786,11034.647367983473,2206.9294735966946,1,51,3344c0c3c0c9b70bc2c9ecb9b0b1665cf3cc67c01f47d150d7a2cee978833f87,mixed,60,20260912T112037840803Z-s21015-G-4b140c08,uniform,db251a333545f1a7e3c23743caeec3cbf3ed53d60b0d4cae8029dee446de4e2e,21015,b379d90fb1e232938e67d0444cdd77a5ca987baa8ec1ec4e639524a0b7d6ab84,2914.929473,Gplus,8415bde2ec5df89a72a65911c0bfd8a7d5ad306da146f80eb7207232f2cd0f4f
