seed,total_saved_s,per_source_saved_s
1441,0.0,0.0
1442,12.064439000000675,0.7540274375000422
1443,667.0735619999996,66.70735619999994
1444,0.0,0.0
1445,42.826685,3.0590489285714284
1446,0.0,0.0
1447,0.0,0.0
1448,14.214756000000307,1.0153397142857443
1449,140.29433400000016,14.029433400000016
1450,85.08581499999946,5.317863437499966
