variant,seed,run_id,strategy_hash,parameter_hash,clear_count,jammer_count,clear_ratio,total_time,move_time,move_distance,RF_detection_time,RF_detection_count,channel_switch_time,optical_time,clear_time,optical_failed_count,completion_proved,client_error,measured_program_wall_time_s
frozen_D,511,20260911T140419133377Z-s511-D-fed5df67,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,6c7bd09d02a9f2438eb19f5e29c1cf9020529853f5bf5ea80b2f5f3696786465,11,11,1.0,3191.032662,2422.0326638444485,12110.163319222243,605,121,109,33,22,0,True,,4.943897800000286
frozen_D,512,20260911T140419475210Z-s512-D-e8f39ded,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,6c7bd09d02a9f2438eb19f5e29c1cf9020529853f5bf5ea80b2f5f3696786465,13,13,1.0,3299.888341,2528.8883391453664,12644.441695726831,600,120,106,39,26,0,True,,5.285596400000031
D_eager16,501,20260911T140422872154Z-s501-E-fb0603eb,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,83285fea7cefa63922d1aed5e1269821c0ba01bdb755714008b229bedeadf67f,12,12,1.0,2867.766724,2159.766724376197,10798.833621880985,550,110,98,36,24,0,True,,5.697793199999978
D_eager16,502,20260911T140423621710Z-s502-E-0bdca93b,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,83285fea7cefa63922d1aed5e1269821c0ba01bdb755714008b229bedeadf67f,11,11,1.0,3245.518184,2496.5181847005024,12482.590923502512,590,118,104,33,22,0,True,,5.487363799999912
D_eager16,503,20260911T140424522871Z-s503-E-5b627636,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,83285fea7cefa63922d1aed5e1269821c0ba01bdb755714008b229bedeadf67f,16,16,1.0,3095.681827,2395.6818273771905,11978.409136885952,520,104,88,60,32,4,True,,5.589958499999739
D_eager16,504,20260911T140425295806Z-s504-E-d1300a6a,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,83285fea7cefa63922d1aed5e1269821c0ba01bdb755714008b229bedeadf67f,15,15,1.0,3501.410369,2747.4103720159706,13737.051860079853,575,115,101,48,30,1,True,,5.793142699999862
D_eager16,505,20260911T140428829802Z-s505-E-f781c568,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,83285fea7cefa63922d1aed5e1269821c0ba01bdb755714008b229bedeadf67f,10,10,1.0,2927.594784,2203.5947816048,11017.973908024002,570,114,104,30,20,0,True,,4.393769799999973
D_eager16,506,20260911T140429449360Z-s506-E-f96590cb,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,83285fea7cefa63922d1aed5e1269821c0ba01bdb755714008b229bedeadf67f,14,14,1.0,3069.451168,2277.4511689758438,11387.255844879219,610,122,112,42,28,0,True,,5.375645999999961
D_eager16,507,20260911T140430433927Z-s507-E-362c0483,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,83285fea7cefa63922d1aed5e1269821c0ba01bdb755714008b229bedeadf67f,13,13,1.0,3297.184991,2493.184990260407,12465.924951302037,630,126,109,39,26,0,True,,5.553201100000024
D_eager16,508,20260911T140431504440Z-s508-E-8e771a93,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,83285fea7cefa63922d1aed5e1269821c0ba01bdb755714008b229bedeadf67f,14,14,1.0,3261.17688,2487.176882507011,12435.884412535055,600,120,104,42,28,0,True,,5.802044900000055
D_eager16,509,20260911T140433678449Z-s509-E-0892755d,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,83285fea7cefa63922d1aed5e1269821c0ba01bdb755714008b229bedeadf67f,14,14,1.0,2886.619074,2195.619072665969,10978.095363329845,520,104,101,42,28,0,True,,4.422859000000244
D_eager16,510,20260911T140435154427Z-s510-E-670bc6c2,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,83285fea7cefa63922d1aed5e1269821c0ba01bdb755714008b229bedeadf67f,10,10,1.0,2912.450944,2166.4509434404745,10832.254717202373,585,117,108,33,20,1,True,,5.605014199999914
D_eager16,511,20260911T140436826232Z-s511-E-bcdeb859,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,83285fea7cefa63922d1aed5e1269821c0ba01bdb755714008b229bedeadf67f,11,11,1.0,3191.032662,2422.0326638444485,12110.163319222243,605,121,109,33,22,0,True,,5.92440839999972
D_eager16,512,20260911T140437809315Z-s512-E-fd0317ec,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,83285fea7cefa63922d1aed5e1269821c0ba01bdb755714008b229bedeadf67f,13,13,1.0,3299.888341,2528.8883391453664,12644.441695726831,600,120,106,39,26,0,True,,7.528675799999746
commit120_control,501,20260911T140438631384Z-s501-E-fcadbf94,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,b511e48c8f7d1ccfe0e7d44a67f98a2e98c0759585da75e493348b2d47a94bc3,12,12,1.0,2841.441963,2156.441963850414,10782.209819252072,525,105,100,36,24,0,True,,7.849770299999818
commit120_control,502,20260911T140441172424Z-s502-E-5609069c,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,b511e48c8f7d1ccfe0e7d44a67f98a2e98c0759585da75e493348b2d47a94bc3,11,11,1.0,3255.98912,2524.9891197924126,12624.945598962064,570,114,106,33,22,0,True,,8.152930499999911
commit120_control,503,20260911T140443368906Z-s503-E-5a79e161,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,b511e48c8f7d1ccfe0e7d44a67f98a2e98c0759585da75e493348b2d47a94bc3,16,16,1.0,2948.617625,2262.6176255954083,11313.088127977042,510,102,93,51,32,1,True,,9.265763500000048
commit120_control,504,20260911T140445803686Z-s504-E-11df37f5,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,b511e48c8f7d1ccfe0e7d44a67f98a2e98c0759585da75e493348b2d47a94bc3,15,15,1.0,3426.983644,2678.9836427551154,13394.918213775578,565,113,105,48,30,1,True,,12.033043100000214
commit120_control,505,20260911T140447247785Z-s505-E-b4473312,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,b511e48c8f7d1ccfe0e7d44a67f98a2e98c0759585da75e493348b2d47a94bc3,10,10,1.0,3159.610923,2377.6109218737242,11888.05460936862,615,123,117,30,20,0,True,,11.923930800000107
commit120_control,506,20260911T140449814262Z-s506-E-6923acc4,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,b511e48c8f7d1ccfe0e7d44a67f98a2e98c0759585da75e493348b2d47a94bc3,14,14,1.0,2945.978925,2161.978924691842,10809.894623459211,600,120,114,42,28,0,True,,11.070578099999693
commit120_control,507,20260911T140453285184Z-s507-E-1a5e517a,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,b511e48c8f7d1ccfe0e7d44a67f98a2e98c0759585da75e493348b2d47a94bc3,13,13,1.0,3150.31788,2365.3178812275246,11826.589406137624,605,121,115,39,26,0,True,,10.992749600000025
commit120_control,508,20260911T140458656958Z-s508-E-3415a749,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,b511e48c8f7d1ccfe0e7d44a67f98a2e98c0759585da75e493348b2d47a94bc3,14,14,1.0,3177.904095,2431.9040919723443,12159.520459861722,570,114,106,42,28,0,True,,11.555715599999985
commit120_control,509,20260911T140500521412Z-s509-E-ebfe0ca5,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,b511e48c8f7d1ccfe0e7d44a67f98a2e98c0759585da75e493348b2d47a94bc3,14,14,1.0,3136.643138,2430.643136455041,12153.215682275204,530,106,103,45,28,1,True,,8.928610599999956
commit120_control,510,20260911T140502434874Z-s510-E-866b7d07,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,b511e48c8f7d1ccfe0e7d44a67f98a2e98c0759585da75e493348b2d47a94bc3,10,10,1.0,2839.024055,2111.0240534654995,10555.120267327498,570,114,108,30,20,0,True,,8.209109999999782
commit120_control,511,20260911T140505285368Z-s511-E-cd661925,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,b511e48c8f7d1ccfe0e7d44a67f98a2e98c0759585da75e493348b2d47a94bc3,11,11,1.0,3090.290954,2351.2909552598107,11756.454776299053,575,115,109,33,22,0,True,,8.037339599999996
commit120_control,512,20260911T140510427009Z-s512-E-559b70ae,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,b511e48c8f7d1ccfe0e7d44a67f98a2e98c0759585da75e493348b2d47a94bc3,13,13,1.0,3213.459632,2497.4596304142933,12487.298152071466,550,110,101,39,26,0,True,,9.185106599999926
eager16,501,20260911T140510940636Z-s501-E-a2400151,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,74dda4d8fe907758e03c1bdf577f9a62d8e68ec5ec9b2cbccccc2d10c4ac08ec,12,12,1.0,2841.441963,2156.441963850414,10782.209819252072,525,105,100,36,24,0,True,,8.819222900000113
eager16,502,20260911T140511594212Z-s502-E-c1ba8c23,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,74dda4d8fe907758e03c1bdf577f9a62d8e68ec5ec9b2cbccccc2d10c4ac08ec,11,11,1.0,3255.98912,2524.9891197924126,12624.945598962064,570,114,106,33,22,0,True,,8.547294299999976
eager16,503,20260911T140513985756Z-s503-E-eb9ed123,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,74dda4d8fe907758e03c1bdf577f9a62d8e68ec5ec9b2cbccccc2d10c4ac08ec,16,16,1.0,2930.617625,2262.6176255954083,11313.088127977042,495,99,90,51,32,1,True,,8.591651199999887
eager16,504,20260911T140520371374Z-s504-E-96d65fc1,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,74dda4d8fe907758e03c1bdf577f9a62d8e68ec5ec9b2cbccccc2d10c4ac08ec,15,15,1.0,3426.983644,2678.9836427551154,13394.918213775578,565,113,105,48,30,1,True,,12.420251000000007
eager16,505,20260911T140520517916Z-s505-E-a9107317,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,74dda4d8fe907758e03c1bdf577f9a62d8e68ec5ec9b2cbccccc2d10c4ac08ec,10,10,1.0,3159.610923,2377.6109218737242,11888.05460936862,615,123,117,30,20,0,True,,12.460664299999735
eager16,506,20260911T140521384819Z-s506-E-ccbd65f0,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,74dda4d8fe907758e03c1bdf577f9a62d8e68ec5ec9b2cbccccc2d10c4ac08ec,14,14,1.0,2945.978925,2161.978924691842,10809.894623459211,600,120,114,42,28,0,True,,12.054447699999855
eager16,507,20260911T140523285398Z-s507-E-8e0ef24f,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,74dda4d8fe907758e03c1bdf577f9a62d8e68ec5ec9b2cbccccc2d10c4ac08ec,13,13,1.0,3150.31788,2365.3178812275246,11826.589406137624,605,121,115,39,26,0,True,,11.664105199999995
eager16,508,20260911T140533270096Z-s508-E-91763202,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,74dda4d8fe907758e03c1bdf577f9a62d8e68ec5ec9b2cbccccc2d10c4ac08ec,14,14,1.0,3177.904095,2431.9040919723443,12159.520459861722,570,114,106,42,28,0,True,,11.249654600000213
eager16,509,20260911T140533284614Z-s509-E-066f58b9,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,74dda4d8fe907758e03c1bdf577f9a62d8e68ec5ec9b2cbccccc2d10c4ac08ec,14,14,1.0,3136.643138,2430.643136455041,12153.215682275204,530,106,103,45,28,1,True,,9.660949099999925
eager16,510,20260911T140534388568Z-s510-E-e5cf5dab,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,74dda4d8fe907758e03c1bdf577f9a62d8e68ec5ec9b2cbccccc2d10c4ac08ec,10,10,1.0,2839.024055,2111.0240534654995,10555.120267327498,570,114,108,30,20,0,True,,9.47646020000002
eager16,511,20260911T140536236526Z-s511-E-7eca5a13,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,74dda4d8fe907758e03c1bdf577f9a62d8e68ec5ec9b2cbccccc2d10c4ac08ec,11,11,1.0,3090.290954,2351.2909552598107,11756.454776299053,575,115,109,33,22,0,True,,9.036855300000298
eager16,512,20260911T140543528187Z-s512-E-3085281d,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,74dda4d8fe907758e03c1bdf577f9a62d8e68ec5ec9b2cbccccc2d10c4ac08ec,13,13,1.0,3213.459632,2497.4596304142933,12487.298152071466,550,110,101,39,26,0,True,,11.289918500000113
trial60,501,20260911T140544599917Z-s501-E-3e8ba26b,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,1afe7c5591e39b8770d41c554783729a200e5ccbdbfd3b56cd5ad0a5d7a4462e,12,12,1.0,2841.441963,2156.441963850414,10782.209819252072,525,105,100,36,24,0,True,,10.701096199999938
trial60,502,20260911T140544949756Z-s502-E-fc3e9639,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,1afe7c5591e39b8770d41c554783729a200e5ccbdbfd3b56cd5ad0a5d7a4462e,11,11,1.0,3248.873298,2522.8732976423103,12614.366488211552,565,113,106,33,22,0,True,,10.267952199999854
trial60,503,20260911T140545698191Z-s503-E-6a4c283e,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,1afe7c5591e39b8770d41c554783729a200e5ccbdbfd3b56cd5ad0a5d7a4462e,16,16,1.0,2925.590845,2262.5908448333566,11312.954224166784,490,98,90,51,32,1,True,,10.125104800000372
trial60,504,20260911T140555520633Z-s504-E-8adfcf97,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,1afe7c5591e39b8770d41c554783729a200e5ccbdbfd3b56cd5ad0a5d7a4462e,15,15,1.0,3421.846576,2678.8465735960426,13394.232867980212,560,112,105,48,30,1,True,,11.830807299999833
trial60,505,20260911T140555715274Z-s505-E-446f64d7,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,1afe7c5591e39b8770d41c554783729a200e5ccbdbfd3b56cd5ad0a5d7a4462e,10,10,1.0,3159.610923,2377.6109218737242,11888.05460936862,615,123,117,30,20,0,True,,11.660847200000262
trial60,506,20260911T140556023891Z-s506-E-722f0fbc,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,1afe7c5591e39b8770d41c554783729a200e5ccbdbfd3b56cd5ad0a5d7a4462e,14,14,1.0,2941.144479,2161.144478859683,10805.722394298416,595,119,112,45,28,1,True,,11.56003180000016
trial60,507,20260911T140556208931Z-s507-E-d6df1aba,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,1afe7c5591e39b8770d41c554783729a200e5ccbdbfd3b56cd5ad0a5d7a4462e,13,13,1.0,3145.334117,2358.334117591127,11791.670587955634,605,121,114,42,26,1,True,,11.058451200000036
trial60,508,20260911T140607539682Z-s508-E-df109f5f,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,1afe7c5591e39b8770d41c554783729a200e5ccbdbfd3b56cd5ad0a5d7a4462e,14,14,1.0,3162.08887,2426.08886839947,12130.444341997349,560,112,106,42,28,0,True,,9.035417000000052
trial60,509,20260911T140607586484Z-s509-E-2120b7be,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,1afe7c5591e39b8770d41c554783729a200e5ccbdbfd3b56cd5ad0a5d7a4462e,14,14,1.0,3143.911082,2434.9110808098767,12174.555404049384,530,106,103,48,28,2,True,,8.0926386000001
trial60,510,20260911T140607599279Z-s510-E-3887f745,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,1afe7c5591e39b8770d41c554783729a200e5ccbdbfd3b56cd5ad0a5d7a4462e,10,10,1.0,2842.577116,2111.577115187116,10557.88557593558,570,114,108,33,20,1,True,,8.71162239999967
trial60,511,20260911T140607865936Z-s511-E-0bbbe7c1,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,1afe7c5591e39b8770d41c554783729a200e5ccbdbfd3b56cd5ad0a5d7a4462e,11,11,1.0,3090.290954,2351.2909552598107,11756.454776299053,575,115,109,33,22,0,True,,8.924223500000153
trial60,512,20260911T140616106234Z-s512-E-4f8a47f5,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,1afe7c5591e39b8770d41c554783729a200e5ccbdbfd3b56cd5ad0a5d7a4462e,13,13,1.0,3209.865068,2507.8650672517533,12539.325336258766,530,106,101,45,26,2,True,,8.032622199999878
trial80,501,20260911T140616703076Z-s501-E-92297832,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,c14e347cfb570f3a6ee2bd79ddfbd6f9c121db79887e5e96ab5ad9e5c266e1be,12,12,1.0,2841.441963,2156.441963850414,10782.209819252072,525,105,100,36,24,0,True,,8.56872340000018
trial80,502,20260911T140616889178Z-s502-E-9d6ead3a,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,c14e347cfb570f3a6ee2bd79ddfbd6f9c121db79887e5e96ab5ad9e5c266e1be,11,11,1.0,3234.781389,2515.7813881346674,12578.906940673336,555,111,106,36,22,1,True,,7.659795300000042
trial80,503,20260911T140617225866Z-s503-E-3566ced3,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,c14e347cfb570f3a6ee2bd79ddfbd6f9c121db79887e5e96ab5ad9e5c266e1be,16,16,1.0,2919.88466,2261.884659361886,11309.42329680943,485,97,90,51,32,1,True,,8.590536799999882
trial80,504,20260911T140624629117Z-s504-E-c1395ece,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,c14e347cfb570f3a6ee2bd79ddfbd6f9c121db79887e5e96ab5ad9e5c266e1be,15,15,1.0,3401.905657,2677.9056583633856,13389.528291816927,545,109,104,45,30,0,True,,9.386203300000034
trial80,505,20260911T140624877515Z-s505-E-3420c133,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,c14e347cfb570f3a6ee2bd79ddfbd6f9c121db79887e5e96ab5ad9e5c266e1be,10,10,1.0,3179.143489,2388.1434866341447,11940.717433170723,615,123,117,39,20,3,True,,10.571463499999936
trial80,506,20260911T140625672774Z-s506-E-5353fd4d,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,c14e347cfb570f3a6ee2bd79ddfbd6f9c121db79887e5e96ab5ad9e5c266e1be,14,14,1.0,2950.079221,2167.079221322474,10835.39610661237,595,119,112,48,28,2,True,,10.398668499999985
trial80,507,20260911T140626398306Z-s507-E-50fb2eb7,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,c14e347cfb570f3a6ee2bd79ddfbd6f9c121db79887e5e96ab5ad9e5c266e1be,13,13,1.0,3144.808024,2359.8080253440044,11799.040126720021,600,120,114,45,26,2,True,,10.388077100000373
trial80,508,20260911T140634316186Z-s508-E-2456494c,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,c14e347cfb570f3a6ee2bd79ddfbd6f9c121db79887e5e96ab5ad9e5c266e1be,14,14,1.0,3154.373456,2423.3734556019963,12116.867278009982,555,111,106,42,28,0,True,,9.066594599999917
trial80,509,20260911T140635956765Z-s509-E-922455e7,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,c14e347cfb570f3a6ee2bd79ddfbd6f9c121db79887e5e96ab5ad9e5c266e1be,14,14,1.0,3143.911082,2434.9110808098767,12174.555404049384,530,106,103,48,28,2,True,,7.450281900000391
trial80,510,20260911T140637188843Z-s510-E-ba4cb4bb,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,c14e347cfb570f3a6ee2bd79ddfbd6f9c121db79887e5e96ab5ad9e5c266e1be,10,10,1.0,2830.155577,2104.155575874077,10520.777879370384,565,113,108,33,20,1,True,,8.207839400000012
trial80,511,20260911T140637200145Z-s511-E-c94e056e,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,c14e347cfb570f3a6ee2bd79ddfbd6f9c121db79887e5e96ab5ad9e5c266e1be,11,11,1.0,3090.290954,2351.2909552598107,11756.454776299053,575,115,109,33,22,0,True,,8.349269499999991
trial80,512,20260911T140644231503Z-s512-E-bb407ffb,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,c14e347cfb570f3a6ee2bd79ddfbd6f9c121db79887e5e96ab5ad9e5c266e1be,13,13,1.0,3209.865068,2507.8650672517533,12539.325336258766,530,106,101,45,26,2,True,,9.22091360000013
shared1200,501,20260911T140644263222Z-s501-E-70b7105b,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,cf716fafe1b7390431348a2d83faf79fa4da6d1027ec04dc308c6cd307ede72d,12,12,1.0,2824.075722,2157.0757222213824,10785.378611106911,510,102,97,36,24,0,True,,8.50919840000006
shared1200,502,20260911T140646305116Z-s502-E-d7a1dc47,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,cf716fafe1b7390431348a2d83faf79fa4da6d1027ec04dc308c6cd307ede72d,11,11,1.0,3248.98912,2524.9891197924126,12624.945598962064,565,113,104,33,22,0,True,,9.413772299999891
shared1200,503,20260911T140646362866Z-s503-E-3d5109e6,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,cf716fafe1b7390431348a2d83faf79fa4da6d1027ec04dc308c6cd307ede72d,16,16,1.0,2918.377391,2263.377389562673,11316.886947813366,485,97,87,51,32,1,True,,9.59640330000002
shared1200,504,20260911T140653073234Z-s504-E-d50aab5f,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,cf716fafe1b7390431348a2d83faf79fa4da6d1027ec04dc308c6cd307ede72d,15,15,1.0,3426.983644,2678.9836427551154,13394.918213775578,565,113,105,48,30,1,True,,10.612574199999926
shared1200,505,20260911T140654364928Z-s505-E-a50ce6fc,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,cf716fafe1b7390431348a2d83faf79fa4da6d1027ec04dc308c6cd307ede72d,10,10,1.0,3152.610923,2377.6109218737242,11888.05460936862,610,122,115,30,20,0,True,,12.535567700000229
shared1200,506,20260911T140656852806Z-s506-E-a42ec3c0,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,cf716fafe1b7390431348a2d83faf79fa4da6d1027ec04dc308c6cd307ede72d,14,14,1.0,2909.978925,2161.978924691842,10809.894623459211,570,114,108,42,28,0,True,,12.104343199999676
shared1200,507,20260911T140657233759Z-s507-E-55b2ad6a,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,cf716fafe1b7390431348a2d83faf79fa4da6d1027ec04dc308c6cd307ede72d,13,13,1.0,3118.31788,2365.3178812275246,11826.589406137624,580,116,108,39,26,0,True,,11.884403600000041
shared1200,508,20260911T140704582599Z-s508-E-6d725ad4,fab60d8c86239129aaeb827d609867ef76877ca7db30815676ecfd4c1dd24dde,cf716fafe1b7390431348a2d83faf79fa4da6d1027ec04dc308c6cd307ede72d,14,14,1.0,3161.616215,2427.616212489019,12138.081062445093,560,112,104,42,28,0,True,,9.619596300000012
