variant,seed,run_id,strategy_hash,parameter_hash,clear_count,jammer_count,clear_ratio,total_time,move_time,move_distance,RF_detection_time,RF_detection_count,channel_switch_time,optical_time,clear_time,optical_failed_count,completion_proved,client_error,measured_program_wall_time_s
frozen_D,511,20260911T135928585566Z-s511-D-384f9ea5,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,6c7bd09d02a9f2438eb19f5e29c1cf9020529853f5bf5ea80b2f5f3696786465,11,11,1.0,3191.032662,2422.0326638444485,12110.163319222243,605,121,109,33,22,0,True,,3.73045860000002
frozen_D,512,20260911T135928698567Z-s512-D-6f3155bc,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,6c7bd09d02a9f2438eb19f5e29c1cf9020529853f5bf5ea80b2f5f3696786465,13,13,1.0,3299.888341,2528.8883391453664,12644.441695726831,600,120,106,39,26,0,True,,4.067858099999739
reception_replan,501,20260911T135931111489Z-s501-E-a84f24e8,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,a3da17e0bd5ab380098f2fadd853e81705c3cc8246110b5e63d1b65668a6faf5,12,12,1.0,2846.859829,2157.859830005494,10789.299150027471,530,106,99,36,24,0,True,,6.934188799999902
reception_replan,502,20260911T135931556916Z-s502-E-f3a76336,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,a3da17e0bd5ab380098f2fadd853e81705c3cc8246110b5e63d1b65668a6faf5,11,11,1.0,3286.097303,2526.097302879964,12630.48651439982,590,118,112,36,22,1,True,,7.789606400000139
reception_replan,503,20260911T135932615808Z-s503-E-4d7ea80f,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,a3da17e0bd5ab380098f2fadd853e81705c3cc8246110b5e63d1b65668a6faf5,16,16,1.0,2956.708155,2250.70815302234,11253.5407651117,525,105,98,51,32,1,True,,8.355946099999983
reception_replan,504,20260911T135933166064Z-s504-E-76358183,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,a3da17e0bd5ab380098f2fadd853e81705c3cc8246110b5e63d1b65668a6faf5,15,15,1.0,3435.256882,2680.2568806554473,13401.284403277237,570,114,107,48,30,1,True,,8.566265000000385
reception_replan,505,20260911T135938461532Z-s505-E-f4002617,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,a3da17e0bd5ab380098f2fadd853e81705c3cc8246110b5e63d1b65668a6faf5,10,10,1.0,3161.931331,2379.9313301556713,11899.656650778355,615,123,117,30,20,0,True,,6.830067599999893
reception_replan,506,20260911T135939694018Z-s506-E-d5ed6315,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,a3da17e0bd5ab380098f2fadd853e81705c3cc8246110b5e63d1b65668a6faf5,14,14,1.0,2967.116722,2154.116721001392,10770.58360500696,625,125,118,42,28,0,True,,6.953486899999916
reception_replan,507,20260911T135941666014Z-s507-E-f97b6c51,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,a3da17e0bd5ab380098f2fadd853e81705c3cc8246110b5e63d1b65668a6faf5,13,13,1.0,3144.423171,2353.4231730996203,11767.1158654981,610,122,116,39,26,0,True,,6.654982499999733
reception_replan,508,20260911T135942472611Z-s508-E-f10711ad,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,a3da17e0bd5ab380098f2fadd853e81705c3cc8246110b5e63d1b65668a6faf5,14,14,1.0,3174.84816,2428.848157615491,12144.240788077454,570,114,106,42,28,0,True,,7.0156920999997965
reception_replan,509,20260911T135945958360Z-s509-E-9b3c38f7,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,a3da17e0bd5ab380098f2fadd853e81705c3cc8246110b5e63d1b65668a6faf5,14,14,1.0,3128.927596,2421.927596761034,12109.637983805169,535,107,102,42,28,0,True,,5.0778550999998515
reception_replan,510,20260911T135947376437Z-s510-E-83d98ff3,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,a3da17e0bd5ab380098f2fadd853e81705c3cc8246110b5e63d1b65668a6faf5,10,10,1.0,2831.19547,2106.195467898745,10530.977339493724,565,113,110,30,20,0,True,,4.848456599999736
reception_replan,511,20260911T135948819419Z-s511-E-d9bf5d2f,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,a3da17e0bd5ab380098f2fadd853e81705c3cc8246110b5e63d1b65668a6faf5,11,11,1.0,3102.310915,2353.3109149774705,11766.554574887352,585,117,109,33,22,0,True,,5.979160700000193
reception_replan,512,20260911T135949744430Z-s512-E-af158c1e,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,a3da17e0bd5ab380098f2fadd853e81705c3cc8246110b5e63d1b65668a6faf5,13,13,1.0,3230.994929,2513.9949309859107,12569.974654929554,550,110,102,39,26,0,True,,6.288924599999973
commit40,501,20260911T135951581486Z-s501-E-6e22baa7,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,de1ef1728fe61b2832544eebe9b26ec665d2f866ddb9e57a373c4a23e9c920d8,12,12,1.0,2841.441963,2156.441963850414,10782.209819252072,525,105,100,36,24,0,True,,6.01512509999975
commit40,502,20260911T135952777665Z-s502-E-8ef741cc,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,de1ef1728fe61b2832544eebe9b26ec665d2f866ddb9e57a373c4a23e9c920d8,11,11,1.0,3274.979959,2523.9799573755836,12619.899786877917,585,117,111,33,22,0,True,,6.291044099999908
commit40,503,20260911T135954936049Z-s503-E-70cb67bf,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,de1ef1728fe61b2832544eebe9b26ec665d2f866ddb9e57a373c4a23e9c920d8,16,16,1.0,2939.021273,2248.0212723035665,11240.106361517834,515,103,96,48,32,0,True,,6.61322969999992
commit40,504,20260911T135956273585Z-s504-E-7541c6a6,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,de1ef1728fe61b2832544eebe9b26ec665d2f866ddb9e57a373c4a23e9c920d8,15,15,1.0,3435.559147,2680.5591464734957,13402.795732367478,570,114,107,48,30,1,True,,8.029547199999797
commit40,505,20260911T135957899748Z-s505-E-55a24c5a,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,de1ef1728fe61b2832544eebe9b26ec665d2f866ddb9e57a373c4a23e9c920d8,10,10,1.0,3159.610923,2377.6109218737242,11888.05460936862,615,123,117,30,20,0,True,,8.583043499999803
commit40,506,20260911T135959672105Z-s506-E-75d46a90,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,de1ef1728fe61b2832544eebe9b26ec665d2f866ddb9e57a373c4a23e9c920d8,14,14,1.0,2956.805378,2159.8053765536924,10799.026882768461,610,122,117,42,28,0,True,,7.885577199999716
commit40,507,20260911T140001999941Z-s507-E-4b6c0169,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,de1ef1728fe61b2832544eebe9b26ec665d2f866ddb9e57a373c4a23e9c920d8,13,13,1.0,3144.423171,2353.4231730996203,11767.1158654981,610,122,116,39,26,0,True,,7.302047099999982
commit40,508,20260911T140004768603Z-s508-E-689130e1,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,de1ef1728fe61b2832544eebe9b26ec665d2f866ddb9e57a373c4a23e9c920d8,14,14,1.0,3177.904095,2431.9040919723443,12159.520459861722,570,114,106,42,28,0,True,,7.3837367000000995
commit40,509,20260911T140007301529Z-s509-E-96fe6946,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,de1ef1728fe61b2832544eebe9b26ec665d2f866ddb9e57a373c4a23e9c920d8,14,14,1.0,3136.643138,2430.643136455041,12153.215682275204,530,106,103,45,28,1,True,,6.622025900000153
commit40,510,20260911T140008271886Z-s510-E-10ff964b,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,de1ef1728fe61b2832544eebe9b26ec665d2f866ddb9e57a373c4a23e9c920d8,10,10,1.0,2842.463466,2106.463464968526,10532.31732484263,575,115,111,30,20,0,True,,6.320169600000099
commit40,511,20260911T140009534265Z-s511-E-a7e101f9,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,de1ef1728fe61b2832544eebe9b26ec665d2f866ddb9e57a373c4a23e9c920d8,11,11,1.0,3090.290954,2351.2909552598107,11756.454776299053,575,115,109,33,22,0,True,,6.909570000000258
commit40,512,20260911T140013285455Z-s512-E-91b49dc1,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,de1ef1728fe61b2832544eebe9b26ec665d2f866ddb9e57a373c4a23e9c920d8,13,13,1.0,3213.459632,2497.4596304142933,12487.298152071466,550,110,101,39,26,0,True,,7.801747499999692
commit120,501,20260911T140014130886Z-s501-E-1f767250,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,e2805d335f581f758a2eb086ae87d836a51d69fbf3a98792fc28652889b644da,12,12,1.0,2841.441963,2156.441963850414,10782.209819252072,525,105,100,36,24,0,True,,7.1439698999997745
commit120,502,20260911T140014933667Z-s502-E-859f7e08,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,e2805d335f581f758a2eb086ae87d836a51d69fbf3a98792fc28652889b644da,11,11,1.0,3255.98912,2524.9891197924126,12624.945598962064,570,114,106,33,22,0,True,,6.944000299999971
commit120,503,20260911T140016917654Z-s503-E-a9795dd9,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,e2805d335f581f758a2eb086ae87d836a51d69fbf3a98792fc28652889b644da,16,16,1.0,2948.617625,2262.6176255954083,11313.088127977042,510,102,93,51,32,1,True,,6.571350399999574
commit120,504,20260911T140021261393Z-s504-E-d79bb25a,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,e2805d335f581f758a2eb086ae87d836a51d69fbf3a98792fc28652889b644da,15,15,1.0,3426.983644,2678.9836427551154,13394.918213775578,565,113,105,48,30,1,True,,8.369970400000057
commit120,505,20260911T140021545830Z-s505-E-504b545e,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,e2805d335f581f758a2eb086ae87d836a51d69fbf3a98792fc28652889b644da,10,10,1.0,3159.610923,2377.6109218737242,11888.05460936862,615,123,117,30,20,0,True,,7.866154199999983
commit120,506,20260911T140022426391Z-s506-E-d19798fe,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,e2805d335f581f758a2eb086ae87d836a51d69fbf3a98792fc28652889b644da,14,14,1.0,2945.978925,2161.978924691842,10809.894623459211,600,120,114,42,28,0,True,,7.535287100000005
commit120,507,20260911T140023915903Z-s507-E-b7e0a36e,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,e2805d335f581f758a2eb086ae87d836a51d69fbf3a98792fc28652889b644da,13,13,1.0,3150.31788,2365.3178812275246,11826.589406137624,605,121,115,39,26,0,True,,7.211004100000082
commit120,508,20260911T140029902447Z-s508-E-624f0d34,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,e2805d335f581f758a2eb086ae87d836a51d69fbf3a98792fc28652889b644da,14,14,1.0,3177.904095,2431.9040919723443,12159.520459861722,570,114,106,42,28,0,True,,7.653614500000003
commit120,509,20260911T140029903446Z-s509-E-fab6a49f,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,e2805d335f581f758a2eb086ae87d836a51d69fbf3a98792fc28652889b644da,14,14,1.0,3136.643138,2430.643136455041,12153.215682275204,530,106,103,45,28,1,True,,6.329947299999731
commit120,510,20260911T140030276207Z-s510-E-481b1020,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,e2805d335f581f758a2eb086ae87d836a51d69fbf3a98792fc28652889b644da,10,10,1.0,2839.024055,2111.0240534654995,10555.120267327498,570,114,108,30,20,0,True,,6.309092599999985
commit120,511,20260911T140031642440Z-s511-E-7e8465b7,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,e2805d335f581f758a2eb086ae87d836a51d69fbf3a98792fc28652889b644da,11,11,1.0,3090.290954,2351.2909552598107,11756.454776299053,575,115,109,33,22,0,True,,6.39849120000008
commit120,512,20260911T140036728857Z-s512-E-c7999926,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,e2805d335f581f758a2eb086ae87d836a51d69fbf3a98792fc28652889b644da,13,13,1.0,3213.459632,2497.4596304142933,12487.298152071466,550,110,101,39,26,0,True,,7.992683300000408
hysteresis30,501,20260911T140037140710Z-s501-E-a5fbe224,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,b753a527efbc9ef0699ec8afaa78b523ad3cd71e73a64ca88dd48ecff5620711,12,12,1.0,2846.859829,2157.859830005494,10789.299150027471,530,106,99,36,24,0,True,,7.767983300000196
hysteresis30,502,20260911T140037760627Z-s502-E-e1f30b13,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,b753a527efbc9ef0699ec8afaa78b523ad3cd71e73a64ca88dd48ecff5620711,11,11,1.0,3123.08313,2347.083130878183,11735.415654390916,605,121,113,36,22,1,True,,8.205383199999687
hysteresis30,503,20260911T140038364269Z-s503-E-d487d8bb,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,b753a527efbc9ef0699ec8afaa78b523ad3cd71e73a64ca88dd48ecff5620711,16,16,1.0,3055.772356,2343.772355158728,11718.861775793639,530,106,99,51,32,1,True,,8.41769400000021
hysteresis30,504,20260911T140044946508Z-s504-E-6011f2e2,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,b753a527efbc9ef0699ec8afaa78b523ad3cd71e73a64ca88dd48ecff5620711,15,15,1.0,3435.256882,2680.2568806554473,13401.284403277237,570,114,107,48,30,1,True,,7.3396443000001454
hysteresis30,505,20260911T140045833406Z-s505-E-54588f69,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,b753a527efbc9ef0699ec8afaa78b523ad3cd71e73a64ca88dd48ecff5620711,10,10,1.0,3211.149215,2412.149214157633,12060.746070788166,630,126,119,30,20,0,True,,7.82425719999992
hysteresis30,506,20260911T140046282049Z-s506-E-99833346,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,b753a527efbc9ef0699ec8afaa78b523ad3cd71e73a64ca88dd48ecff5620711,14,14,1.0,2964.913797,2152.913796576936,10764.56898288468,625,125,117,42,28,0,True,,9.040033199999925
hysteresis30,507,20260911T140046938560Z-s507-E-c9887c33,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,b753a527efbc9ef0699ec8afaa78b523ad3cd71e73a64ca88dd48ecff5620711,13,13,1.0,3193.649308,2431.649307240711,12158.246536203555,585,117,112,39,26,0,True,,8.454945699999826
hysteresis30,508,20260911T140052712048Z-s508-E-69849a30,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,b753a527efbc9ef0699ec8afaa78b523ad3cd71e73a64ca88dd48ecff5620711,14,14,1.0,3281.796788,2535.79678569549,12678.98392847745,570,114,106,42,28,0,True,,6.6473948000002565
hysteresis30,509,20260911T140054026535Z-s509-E-a2f08323,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,b753a527efbc9ef0699ec8afaa78b523ad3cd71e73a64ca88dd48ecff5620711,14,14,1.0,3162.973456,2454.9734550578964,12274.867275289482,535,107,103,42,28,0,True,,5.698858400000063
hysteresis30,510,20260911T140055579149Z-s510-E-f326079d,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,b753a527efbc9ef0699ec8afaa78b523ad3cd71e73a64ca88dd48ecff5620711,10,10,1.0,2831.19547,2106.195467898745,10530.977339493724,565,113,110,30,20,0,True,,5.814829699999791
hysteresis30,511,20260911T140055616499Z-s511-E-33cf97d9,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,b753a527efbc9ef0699ec8afaa78b523ad3cd71e73a64ca88dd48ecff5620711,11,11,1.0,3102.310915,2353.3109149774705,11766.554574887352,585,117,109,33,22,0,True,,6.325648900000033
hysteresis30,512,20260911T140100218583Z-s512-E-b021cf49,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,b753a527efbc9ef0699ec8afaa78b523ad3cd71e73a64ca88dd48ecff5620711,13,13,1.0,3230.994929,2513.9949309859107,12569.974654929554,550,110,102,39,26,0,True,,7.130223699999988
hysteresis90,501,20260911T140100220788Z-s501-E-d0637f50,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,6c3b5439a7cbed267c4e925e0684090e8a2b00482d7fb7539b720650ccd1fde6,12,12,1.0,2891.245722,2218.245723457425,11091.228617287125,515,103,98,36,24,0,True,,6.784402700000101
hysteresis90,502,20260911T140101645360Z-s502-E-89e97126,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,6c3b5439a7cbed267c4e925e0684090e8a2b00482d7fb7539b720650ccd1fde6,11,11,1.0,3123.08313,2347.083130878183,11735.415654390916,605,121,113,36,22,1,True,,7.451440900000307
hysteresis90,503,20260911T140102240668Z-s503-E-4c8223bf,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,6c3b5439a7cbed267c4e925e0684090e8a2b00482d7fb7539b720650ccd1fde6,16,16,1.0,3459.802027,2765.802028645491,13829.010143227455,515,103,96,51,32,1,True,,7.151670599999761
hysteresis90,504,20260911T140107375521Z-s504-E-2d6bdb94,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,6c3b5439a7cbed267c4e925e0684090e8a2b00482d7fb7539b720650ccd1fde6,15,15,1.0,3500.849645,2751.849643113699,13759.248215568496,565,113,106,48,30,1,True,,7.493660999999975
hysteresis90,505,20260911T140107869234Z-s505-E-41b3ad39,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,6c3b5439a7cbed267c4e925e0684090e8a2b00482d7fb7539b720650ccd1fde6,10,10,1.0,3212.184941,2412.184941553836,12060.92470776918,630,126,120,30,20,0,True,,7.864544800000203
hysteresis90,506,20260911T140109534872Z-s506-E-5a4ac6e4,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,6c3b5439a7cbed267c4e925e0684090e8a2b00482d7fb7539b720650ccd1fde6,14,14,1.0,3089.23107,2284.2310671133296,11421.155335566647,620,124,115,42,28,0,True,,8.645652900000186
hysteresis90,507,20260911T140109933843Z-s507-E-71bf5966,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,6c3b5439a7cbed267c4e925e0684090e8a2b00482d7fb7539b720650ccd1fde6,13,13,1.0,3189.106053,2423.1060528193325,12115.530264096662,590,118,111,39,26,0,True,,8.505156799999895
hysteresis90,508,20260911T140115334000Z-s508-E-13e0c7c7,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,6c3b5439a7cbed267c4e925e0684090e8a2b00482d7fb7539b720650ccd1fde6,14,14,1.0,3174.84816,2428.848157615491,12144.240788077454,570,114,106,42,28,0,True,,6.14272979999987
hysteresis90,509,20260911T140116022103Z-s509-E-0771ef0b,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,6c3b5439a7cbed267c4e925e0684090e8a2b00482d7fb7539b720650ccd1fde6,14,14,1.0,2974.57687,2271.5768707922048,11357.884353961024,530,106,103,42,28,0,True,,5.2836301000002095
hysteresis90,510,20260911T140118441213Z-s510-E-33ea217d,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,6c3b5439a7cbed267c4e925e0684090e8a2b00482d7fb7539b720650ccd1fde6,10,10,1.0,2831.19547,2106.195467898745,10530.977339493724,565,113,110,30,20,0,True,,6.016350699999748
hysteresis90,511,20260911T140118805153Z-s511-E-ae81bba1,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,6c3b5439a7cbed267c4e925e0684090e8a2b00482d7fb7539b720650ccd1fde6,11,11,1.0,3008.067122,2256.0671223990566,11280.335611995284,585,117,109,36,22,1,True,,7.238995199999863
hysteresis90,512,20260911T140121629439Z-s512-E-00a1d83a,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,6c3b5439a7cbed267c4e925e0684090e8a2b00482d7fb7539b720650ccd1fde6,13,13,1.0,3230.994929,2513.9949309859107,12569.974654929554,550,110,102,39,26,0,True,,9.712041900000258
reception_shared1200,501,20260911T140122153977Z-s501-E-d2295e94,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,f2d116f4e53472a57bd801f7d3b311392d6ee95961c87964e852e412bda86331,12,12,1.0,2912.515962,2248.5159623702,11242.579811851001,510,102,94,36,24,0,True,,8.866764700000203
reception_shared1200,502,20260911T140125334693Z-s502-E-063e471a,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,f2d116f4e53472a57bd801f7d3b311392d6ee95961c87964e852e412bda86331,11,11,1.0,3279.097303,2526.097302879964,12630.48651439982,585,117,110,36,22,1,True,,9.332068900000195
reception_shared1200,503,20260911T140126713739Z-s503-E-b26a83eb,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,f2d116f4e53472a57bd801f7d3b311392d6ee95961c87964e852e412bda86331,16,16,1.0,2938.406172,2251.406170636146,11257.03085318073,510,102,94,51,32,1,True,,9.770192999999836
reception_shared1200,504,20260911T140131722672Z-s504-E-e65382ee,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,f2d116f4e53472a57bd801f7d3b311392d6ee95961c87964e852e412bda86331,15,15,1.0,3435.256882,2680.2568806554473,13401.284403277237,570,114,107,48,30,1,True,,12.200288300000011
reception_shared1200,505,20260911T140131799496Z-s505-E-458112b4,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,f2d116f4e53472a57bd801f7d3b311392d6ee95961c87964e852e412bda86331,10,10,1.0,3154.931331,2379.9313301556713,11899.656650778355,610,122,115,30,20,0,True,,12.209442300000319
reception_shared1200,506,20260911T140135432946Z-s506-E-7f47b15c,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,f2d116f4e53472a57bd801f7d3b311392d6ee95961c87964e852e412bda86331,14,14,1.0,2938.116722,2154.116721001392,10770.58360500696,600,120,114,42,28,0,True,,10.966945099999975
reception_shared1200,507,20260911T140136804289Z-s507-E-b853079c,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,f2d116f4e53472a57bd801f7d3b311392d6ee95961c87964e852e412bda86331,13,13,1.0,3112.423171,2353.4231730996203,11767.1158654981,585,117,109,39,26,0,True,,10.107586999999967
reception_shared1200,508,20260911T140144198125Z-s508-E-8ab3a493,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,f2d116f4e53472a57bd801f7d3b311392d6ee95961c87964e852e412bda86331,14,14,1.0,3158.56028,2424.560278132165,12122.801390660825,560,112,104,42,28,0,True,,9.835390199999893
reception_shared1200,509,20260911T140144273581Z-s509-E-a87720da,608fe101395d4a2d279accbf20160c54028dd4808586ebfd3d0e744f4f6928a2,f2d116f4e53472a57bd801f7d3b311392d6ee95961c87964e852e412bda86331,14,14,1.0,3175.513462,2474.5134622622572,12372.567311311286,530,106,101,42,28,0,True,,7.817622700000356
