variant,seed,run_id,strategy_hash,parameter_hash,clear_count,jammer_count,clear_ratio,total_time,move_time,move_distance,RF_detection_time,RF_detection_count,channel_switch_time,optical_time,clear_time,optical_failed_count,completion_proved,client_error,measured_program_wall_time_s,average_localization_clear_time_s_per_source
negative_only,7003,20260912T033034867577Z-s7003-F-0ae4c203,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,d28a31eaec0448f55baf693554e5d5e75321013ec57455698f2e8e98b8643976,11,11,1.0,2730.161413,2012.1614149282736,10060.807074641369,555,111,105,36,22,1,True,,11.263412200001767,248.19649209090906
negative_only,7004,20260912T033035222605Z-s7004-F-36f712f1,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,d28a31eaec0448f55baf693554e5d5e75321013ec57455698f2e8e98b8643976,14,14,1.0,3079.249596,2367.249597906545,11836.247989532727,540,108,99,45,28,1,True,,11.865778399995179,219.94639971428572
negative_only,7005,20260912T033045048642Z-s7005-F-5ea54a70,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,d28a31eaec0448f55baf693554e5d5e75321013ec57455698f2e8e98b8643976,15,15,1.0,3363.411293,2626.4112939526312,13132.056469763156,560,112,102,45,30,0,True,,12.061800900002709,224.22741953333335
negative_only,7006,20260912T033045794785Z-s7006-F-5704bfc6,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,d28a31eaec0448f55baf693554e5d5e75321013ec57455698f2e8e98b8643976,14,14,1.0,2983.147597,2335.1475969208286,11675.737984604144,485,97,93,42,28,0,True,,8.494207300005655,213.08197121428572
negative_only,7007,20260912T033046438738Z-s7007-F-d97fa330,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,d28a31eaec0448f55baf693554e5d5e75321013ec57455698f2e8e98b8643976,12,12,1.0,3119.120171,2367.1201723747313,11835.600861873656,580,116,109,39,24,1,True,,14.056252099995618,259.92668091666667
negative_only,7008,20260912T033047901313Z-s7008-F-985b9ece,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,d28a31eaec0448f55baf693554e5d5e75321013ec57455698f2e8e98b8643976,12,12,1.0,3118.621128,2394.621129398826,11973.105646994129,560,112,104,36,24,0,True,,13.043539999998757,259.88509400000004
joint_only,7001,20260912T033054922725Z-s7001-F-7c102eba,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,e68f88a35e2f3928bd9b9e54345ddd2bdaeecec22ca26f50a2afc615362e266b,16,16,1.0,3226.174403,2432.174404113277,12160.872020566385,595,119,110,57,32,3,True,,13.605129899995518,201.6359001875
joint_only,7002,20260912T033058857443Z-s7002-F-e14823e0,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,e68f88a35e2f3928bd9b9e54345ddd2bdaeecec22ca26f50a2afc615362e266b,11,11,1.0,2942.492364,2189.4923657609934,10947.461828804968,585,117,113,33,22,0,True,,10.315422900006524,267.4993058181818
joint_only,7003,20260912T033101362056Z-s7003-F-6f24d5d7,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,e68f88a35e2f3928bd9b9e54345ddd2bdaeecec22ca26f50a2afc615362e266b,11,11,1.0,2730.161413,2012.1614149282736,10060.807074641369,555,111,105,36,22,1,True,,10.844850800000131,248.19649209090906
joint_only,7004,20260912T033101979945Z-s7004-F-0e7ed658,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,e68f88a35e2f3928bd9b9e54345ddd2bdaeecec22ca26f50a2afc615362e266b,14,14,1.0,3079.249596,2367.249597906545,11836.247989532727,540,108,99,45,28,1,True,,12.725329000000784,219.94639971428572
joint_only,7005,20260912T033109351132Z-s7005-F-f91ce8ce,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,e68f88a35e2f3928bd9b9e54345ddd2bdaeecec22ca26f50a2afc615362e266b,15,15,1.0,3363.411293,2626.4112939526312,13132.056469763156,560,112,102,45,30,0,True,,12.258453200003714,224.22741953333335
joint_only,7006,20260912T033110719471Z-s7006-F-cee9cdf8,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,e68f88a35e2f3928bd9b9e54345ddd2bdaeecec22ca26f50a2afc615362e266b,14,14,1.0,2983.147597,2335.1475969208286,11675.737984604144,485,97,93,42,28,0,True,,10.200118000000657,213.08197121428572
joint_only,7007,20260912T033113436268Z-s7007-F-5509e355,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,e68f88a35e2f3928bd9b9e54345ddd2bdaeecec22ca26f50a2afc615362e266b,12,12,1.0,3119.120171,2367.1201723747313,11835.600861873656,580,116,109,39,24,1,True,,14.754054100005305,259.92668091666667
joint_only,7008,20260912T033115642098Z-s7008-F-6acc379e,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,e68f88a35e2f3928bd9b9e54345ddd2bdaeecec22ca26f50a2afc615362e266b,12,12,1.0,3118.621128,2394.621129398826,11973.105646994129,560,112,104,36,24,0,True,,13.056014099995082,259.88509400000004
information,7001,20260912T033121681136Z-s7001-F-dedf69a0,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c72b2c269db3360ab2d3943f594fcf215033ca031c65f280da375f1c9150b8b9,16,16,1.0,3226.174403,2432.174404113277,12160.872020566385,595,119,110,57,32,3,True,,14.004353300006187,201.6359001875
information,7002,20260912T033122105461Z-s7002-F-7997437e,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c72b2c269db3360ab2d3943f594fcf215033ca031c65f280da375f1c9150b8b9,11,11,1.0,2942.492364,2189.4923657609934,10947.461828804968,585,117,113,33,22,0,True,,9.710402199998498,267.4993058181818
information,7003,20260912T033129233650Z-s7003-F-307ddaac,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c72b2c269db3360ab2d3943f594fcf215033ca031c65f280da375f1c9150b8b9,11,11,1.0,2730.161413,2012.1614149282736,10060.807074641369,555,111,105,36,22,1,True,,10.241558399997302,248.19649209090906
information,7004,20260912T033129992082Z-s7004-F-b6130dc2,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c72b2c269db3360ab2d3943f594fcf215033ca031c65f280da375f1c9150b8b9,14,14,1.0,3079.249596,2367.249597906545,11836.247989532727,540,108,99,45,28,1,True,,10.777188299995032,219.94639971428572
information,7005,20260912T033132806648Z-s7005-F-c61de972,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c72b2c269db3360ab2d3943f594fcf215033ca031c65f280da375f1c9150b8b9,15,15,1.0,3363.411293,2626.4112939526312,13132.056469763156,560,112,102,45,30,0,True,,9.066302600003837,224.22741953333335
information,7006,20260912T033136703824Z-s7006-F-c966b9da,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c72b2c269db3360ab2d3943f594fcf215033ca031c65f280da375f1c9150b8b9,14,14,1.0,2983.147597,2335.1475969208286,11675.737984604144,485,97,93,42,28,0,True,,5.94764810000197,213.08197121428572
information,7007,20260912T033139836361Z-s7007-F-c74a0106,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c72b2c269db3360ab2d3943f594fcf215033ca031c65f280da375f1c9150b8b9,12,12,1.0,3119.120171,2367.1201723747313,11835.600861873656,580,116,109,39,24,1,True,,6.98549389999971,259.92668091666667
information,7008,20260912T033141706695Z-s7008-F-0a114542,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c72b2c269db3360ab2d3943f594fcf215033ca031c65f280da375f1c9150b8b9,12,12,1.0,3118.621128,2394.621129398826,11973.105646994129,560,112,104,36,24,0,True,,6.181993300000613,259.88509400000004
task_search,7001,20260912T033142959741Z-s7001-F-b073f83b,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,b8cf2b39eb5a7db4af9ff956ca43c121d34c60c8a96d36fdd0e90882d9e93ca1,16,16,1.0,3226.174403,2432.174404113277,12160.872020566385,595,119,110,57,32,3,True,,7.764857699999993,201.6359001875
task_search,7002,20260912T033143360517Z-s7002-F-1085e3fe,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,b8cf2b39eb5a7db4af9ff956ca43c121d34c60c8a96d36fdd0e90882d9e93ca1,11,11,1.0,2942.492364,2189.4923657609934,10947.461828804968,585,117,113,33,22,0,True,,6.37476940000488,267.4993058181818
task_search,7003,20260912T033147269026Z-s7003-F-325c9ede,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,b8cf2b39eb5a7db4af9ff956ca43c121d34c60c8a96d36fdd0e90882d9e93ca1,11,11,1.0,2730.161413,2012.1614149282736,10060.807074641369,555,111,105,36,22,1,True,,6.387478299999202,248.19649209090906
task_search,7004,20260912T033148096509Z-s7004-F-bd50a397,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,b8cf2b39eb5a7db4af9ff956ca43c121d34c60c8a96d36fdd0e90882d9e93ca1,14,14,1.0,3079.249596,2367.249597906545,11836.247989532727,540,108,99,45,28,1,True,,6.900553400002536,219.94639971428572
task_search,7005,20260912T033150024321Z-s7005-F-0db411e6,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,b8cf2b39eb5a7db4af9ff956ca43c121d34c60c8a96d36fdd0e90882d9e93ca1,15,15,1.0,3363.411293,2626.4112939526312,13132.056469763156,560,112,102,45,30,0,True,,7.515432299995155,224.22741953333335
task_search,7006,20260912T033151154211Z-s7006-F-99fef1ef,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,b8cf2b39eb5a7db4af9ff956ca43c121d34c60c8a96d36fdd0e90882d9e93ca1,14,14,1.0,2983.147597,2335.1475969208286,11675.737984604144,485,97,93,42,28,0,True,,6.505827600005432,213.08197121428572
task_search,7007,20260912T033153973571Z-s7007-F-9915aaeb,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,b8cf2b39eb5a7db4af9ff956ca43c121d34c60c8a96d36fdd0e90882d9e93ca1,12,12,1.0,3129.888091,2374.8880917093347,11874.440458546673,580,116,109,42,24,2,True,,7.8572615000011865,260.8240075833333
task_search,7008,20260912T033155137969Z-s7008-F-ad976ac1,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,b8cf2b39eb5a7db4af9ff956ca43c121d34c60c8a96d36fdd0e90882d9e93ca1,12,12,1.0,3118.621128,2394.621129398826,11973.105646994129,560,112,104,36,24,0,True,,7.300754500000039,259.88509400000004
task_tail,7001,20260912T033157940908Z-s7001-F-e9119e18,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,5df1757e0615e47cbcc85e75c1269d12b1c316f74c4564e7eb95361d2d3b1f8a,16,16,1.0,3246.277605,2448.2776049408963,12241.388024704482,600,120,112,54,32,2,True,,8.130787699999928,202.8923503125
task_tail,7002,20260912T033158241704Z-s7002-F-d1fab078,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,5df1757e0615e47cbcc85e75c1269d12b1c316f74c4564e7eb95361d2d3b1f8a,11,11,1.0,2931.221745,2167.221747119972,10836.10873559986,595,119,114,33,22,0,True,,7.286543399997754,266.4747040909091
task_tail,7003,20260912T033202309943Z-s7003-F-0a1ba8e5,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,5df1757e0615e47cbcc85e75c1269d12b1c316f74c4564e7eb95361d2d3b1f8a,11,11,1.0,2730.161413,2012.1614149282736,10060.807074641369,555,111,105,36,22,1,True,,8.233275700004015,248.19649209090906
task_tail,7004,20260912T033202777756Z-s7004-F-dc166049,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,5df1757e0615e47cbcc85e75c1269d12b1c316f74c4564e7eb95361d2d3b1f8a,14,14,1.0,3096.348188,2362.3481894297493,11811.740947148746,565,113,99,42,28,0,True,,10.577797400001145,221.16772771428572
task_tail,7005,20260912T033205828756Z-s7005-F-231906bc,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,5df1757e0615e47cbcc85e75c1269d12b1c316f74c4564e7eb95361d2d3b1f8a,15,15,1.0,3407.504239,2644.5042381706476,13222.521190853238,585,117,103,45,30,0,True,,14.588541999997688,227.16694926666665
task_tail,7006,20260912T033207169238Z-s7006-F-a252faa1,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,5df1757e0615e47cbcc85e75c1269d12b1c316f74c4564e7eb95361d2d3b1f8a,14,14,1.0,2988.589848,2328.5898492561196,11642.949246280597,495,99,95,42,28,0,True,,11.786501399998087,213.47070342857143
task_tail,7007,20260912T033211818618Z-s7007-F-b56d3b0b,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,5df1757e0615e47cbcc85e75c1269d12b1c316f74c4564e7eb95361d2d3b1f8a,12,12,1.0,3201.834079,2442.834077284304,12214.17038642152,590,118,109,36,24,0,True,,17.358207299999776,266.81950658333335
task_tail,7008,20260912T033214135363Z-s7008-F-ea7df173,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,5df1757e0615e47cbcc85e75c1269d12b1c316f74c4564e7eb95361d2d3b1f8a,12,12,1.0,3116.130968,2392.13097049287,11960.65485246435,560,112,104,36,24,0,True,,15.720017299994652,259.67758066666664
task_optical,7001,20260912T033220543962Z-s7001-F-e3a1c87f,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,08b4d1284ee027b5632ec317cbb48b91faef9187ef4c9812cad8742c21992705,16,16,1.0,3218.246925,2432.2469266086237,12161.23463304312,590,118,110,54,32,2,True,,27.904228500003228,201.1404328125
task_optical,7002,20260912T033220914794Z-s7002-F-92910c2c,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,08b4d1284ee027b5632ec317cbb48b91faef9187ef4c9812cad8742c21992705,11,11,1.0,2942.492364,2189.4923657609934,10947.461828804968,585,117,113,33,22,0,True,,13.940042999995057,267.4993058181818
task_optical,7003,20260912T033230311588Z-s7003-F-e07ccdb5,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,08b4d1284ee027b5632ec317cbb48b91faef9187ef4c9812cad8742c21992705,11,11,1.0,2726.636615,2008.6366161106628,10043.183080553314,555,111,105,36,22,1,True,,24.313743999999133,247.8760559090909
task_optical,7004,20260912T033230866765Z-s7004-F-4b7a2444,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,08b4d1284ee027b5632ec317cbb48b91faef9187ef4c9812cad8742c21992705,14,14,1.0,3079.742941,2367.74294176694,11838.7147088347,540,108,99,45,28,1,True,,26.85633349999989,219.98163864285715
task_optical,7005,20260912T033236115141Z-s7005-F-dd649ab7,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,08b4d1284ee027b5632ec317cbb48b91faef9187ef4c9812cad8742c21992705,15,15,1.0,3363.411293,2626.4112939526312,13132.056469763156,560,112,102,45,30,0,True,,23.334298699999636,224.22741953333335
task_optical,7006,20260912T033250231292Z-s7006-F-b828d27d,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,08b4d1284ee027b5632ec317cbb48b91faef9187ef4c9812cad8742c21992705,14,14,1.0,2983.147597,2335.1475969208286,11675.737984604144,485,97,93,42,28,0,True,,17.09178360000078,213.08197121428572
task_optical,7007,20260912T033255311125Z-s7007-F-b7619110,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,08b4d1284ee027b5632ec317cbb48b91faef9187ef4c9812cad8742c21992705,12,12,1.0,3128.61783,2373.6178296285175,11868.089148142588,580,116,109,42,24,2,True,,27.746823299996322,260.71815250000003
task_optical,7008,20260912T033258318477Z-s7008-F-c9d7cbb2,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,08b4d1284ee027b5632ec317cbb48b91faef9187ef4c9812cad8742c21992705,12,12,1.0,3118.621128,2394.621129398826,11973.105646994129,560,112,104,36,24,0,True,,22.84120420000545,259.88509400000004
task_safe_shared,7001,20260912T033303025415Z-s7001-F-6ceceeeb,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c6573c330157eba24f50212fdc7187af48f702ef0827e6732151f4228c55dd5c,16,16,1.0,3228.318391,2469.3183916928742,12346.59195846437,565,113,102,60,32,4,True,,20.206432899998617,201.7698994375
task_safe_shared,7002,20260912T033312198386Z-s7002-F-265f540e,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c6573c330157eba24f50212fdc7187af48f702ef0827e6732151f4228c55dd5c,11,11,1.0,2975.63148,2241.6314822828435,11208.157411414217,570,114,109,33,22,0,True,,15.466561399996863,270.5119527272727
task_safe_shared,7003,20260912T033321974336Z-s7003-F-cc2cd5fb,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c6573c330157eba24f50212fdc7187af48f702ef0827e6732151f4228c55dd5c,11,11,1.0,2899.656757,2218.656757742214,11093.283788711069,525,105,98,36,22,1,True,,13.505369799997425,263.60515972727273
task_safe_shared,7004,20260912T033323546786Z-s7004-F-87764919,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c6573c330157eba24f50212fdc7187af48f702ef0827e6732151f4228c55dd5c,14,14,1.0,3243.10735,2545.107351430431,12725.536757152156,530,106,95,45,28,1,True,,16.316703399999824,231.65052500000002
task_safe_shared,7005,20260912T033323549436Z-s7005-F-a69a9085,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c6573c330157eba24f50212fdc7187af48f702ef0827e6732151f4228c55dd5c,15,15,1.0,3480.459939,2783.45993895437,13917.299694771851,530,106,92,45,30,0,True,,15.788323699998728,232.0306626
task_safe_shared,7006,20260912T033329315811Z-s7006-F-fc98f3d2,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c6573c330157eba24f50212fdc7187af48f702ef0827e6732151f4228c55dd5c,14,14,1.0,2927.469317,2299.469318756285,11497.346593781424,470,94,88,42,28,0,True,,11.858000599997467,209.1049512142857
task_safe_shared,7007,20260912T033337176238Z-s7007-F-37d265ad,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c6573c330157eba24f50212fdc7187af48f702ef0827e6732151f4228c55dd5c,12,12,1.0,3239.084977,2487.0849803080637,12435.424901540318,580,116,112,36,24,0,True,,8.846192400000291,269.92374808333335
task_safe_shared,7008,20260912T033340109680Z-s7008-F-c6b44acc,c2253c92ab69896fdb1b34d1cc4ab32acc70d7f2fe636e9d82b7e19dc7f68b44,c6573c330157eba24f50212fdc7187af48f702ef0827e6732151f4228c55dd5c,12,12,1.0,3327.250925,2600.250927940459,13001.254639702294,565,113,102,36,24,0,True,,7.412462799999048,277.27091041666665
