variant,seed,run_id,strategy_hash,parameter_hash,clear_count,jammer_count,clear_ratio,total_time,move_time,move_distance,RF_detection_time,RF_detection_count,channel_switch_time,optical_time,clear_time,optical_failed_count,completion_proved,client_error,measured_program_wall_time_s,average_localization_clear_time_s_per_source
frozen_E,7011,20260912T033639466435Z-s7011-E-b19ec27a,ede67665de87dae97b9004761f1be7a47ae362dd2a6aaa2d988e92eb7aca284d,8b4b7c6ba1e6432f7700fd263f787cde467a394b93f0d424cf3927003b3c3caa,13,13,1.0,2880.417817,2234.417817536401,11172.089087682005,490,98,91,39,26,0,True,,6.88654719999613,221.5706013076923
frozen_E,7012,20260912T033639468484Z-s7012-E-37dc5f7f,ede67665de87dae97b9004761f1be7a47ae362dd2a6aaa2d988e92eb7aca284d,8b4b7c6ba1e6432f7700fd263f787cde467a394b93f0d424cf3927003b3c3caa,16,16,1.0,2883.539849,2254.539847726644,11272.69923863322,455,91,88,54,32,2,True,,6.424608700006502,180.2212405625
frozen_E,7013,20260912T033639470542Z-s7013-E-3c4fa167,ede67665de87dae97b9004761f1be7a47ae362dd2a6aaa2d988e92eb7aca284d,8b4b7c6ba1e6432f7700fd263f787cde467a394b93f0d424cf3927003b3c3caa,13,13,1.0,2791.406085,2145.406083811151,10727.030419055754,490,98,91,39,26,0,True,,6.88135229999898,214.723545
frozen_E,7014,20260912T033639471087Z-s7014-E-a6557d98,ede67665de87dae97b9004761f1be7a47ae362dd2a6aaa2d988e92eb7aca284d,8b4b7c6ba1e6432f7700fd263f787cde467a394b93f0d424cf3927003b3c3caa,14,14,1.0,3129.722339,2397.722340718621,11988.611703593106,560,112,102,42,28,0,True,,7.91746730000159,223.55159564285714
frozen_E,7015,20260912T033646440469Z-s7015-E-a793c8fe,ede67665de87dae97b9004761f1be7a47ae362dd2a6aaa2d988e92eb7aca284d,8b4b7c6ba1e6432f7700fd263f787cde467a394b93f0d424cf3927003b3c3caa,10,10,1.0,2829.65398,2071.6539813186487,10358.269906593243,590,118,112,36,20,2,True,,11.982602700001735,282.965398
frozen_E,7016,20260912T033646899959Z-s7016-E-4eb53bbe,ede67665de87dae97b9004761f1be7a47ae362dd2a6aaa2d988e92eb7aca284d,8b4b7c6ba1e6432f7700fd263f787cde467a394b93f0d424cf3927003b3c3caa,15,15,1.0,3184.157798,2462.157796519526,12310.78898259763,545,109,102,45,30,0,True,,12.265831400000025,212.27718653333335
frozen_E,7017,20260912T033646901957Z-s7017-E-da14d3a7,ede67665de87dae97b9004761f1be7a47ae362dd2a6aaa2d988e92eb7aca284d,8b4b7c6ba1e6432f7700fd263f787cde467a394b93f0d424cf3927003b3c3caa,13,13,1.0,2928.672659,2236.6726571176882,11183.36328558844,530,106,97,39,26,0,True,,11.771372499999416,225.2825122307692
frozen_E,7018,20260912T033647622440Z-s7018-E-699aadb5,ede67665de87dae97b9004761f1be7a47ae362dd2a6aaa2d988e92eb7aca284d,8b4b7c6ba1e6432f7700fd263f787cde467a394b93f0d424cf3927003b3c3caa,10,10,1.0,2777.684211,2066.6842107303155,10333.421053651577,555,111,103,33,20,1,True,,10.904850000006263,277.76842109999996
frozen_E,7019,20260912T033659228922Z-s7019-E-86517f81,ede67665de87dae97b9004761f1be7a47ae362dd2a6aaa2d988e92eb7aca284d,8b4b7c6ba1e6432f7700fd263f787cde467a394b93f0d424cf3927003b3c3caa,16,16,1.0,2716.457147,2128.4571462298,10642.285731149,430,86,75,51,32,1,True,,13.264878000001772,169.7785716875
frozen_E,7020,20260912T033659299897Z-s7020-E-62757318,ede67665de87dae97b9004761f1be7a47ae362dd2a6aaa2d988e92eb7aca284d,8b4b7c6ba1e6432f7700fd263f787cde467a394b93f0d424cf3927003b3c3caa,12,12,1.0,3358.672422,2582.6724191278054,12913.362095639026,605,121,111,36,24,0,True,,14.278281600003538,279.8893685
frozen_E,7021,20260912T033659301767Z-s7021-E-bbdf05a1,ede67665de87dae97b9004761f1be7a47ae362dd2a6aaa2d988e92eb7aca284d,8b4b7c6ba1e6432f7700fd263f787cde467a394b93f0d424cf3927003b3c3caa,15,15,1.0,3528.857379,2804.857374502381,14024.286872511904,545,109,101,48,30,1,True,,14.34489740000572,235.2571586
frozen_E,7022,20260912T033659414939Z-s7022-E-2c5a5bd8,ede67665de87dae97b9004761f1be7a47ae362dd2a6aaa2d988e92eb7aca284d,8b4b7c6ba1e6432f7700fd263f787cde467a394b93f0d424cf3927003b3c3caa,10,10,1.0,3041.234675,2287.234674692292,11436.17337346146,590,118,111,33,20,1,True,,14.110732299996016,304.1234675
negative_disks,7011,20260912T033713174935Z-s7011-F-c610f049,ede67665de87dae97b9004761f1be7a47ae362dd2a6aaa2d988e92eb7aca284d,f53066b0b178c24e2888c27f466b75d4fea79feee4b8bd2d3c1d0325714afb0e,13,13,1.0,2868.405118,2234.405118705607,11172.025593528035,480,96,89,39,26,0,True,,17.06288250000216,220.64654753846156
negative_disks,7012,20260912T033713856460Z-s7012-F-0c808079,ede67665de87dae97b9004761f1be7a47ae362dd2a6aaa2d988e92eb7aca284d,f53066b0b178c24e2888c27f466b75d4fea79feee4b8bd2d3c1d0325714afb0e,16,16,1.0,2884.899203,2244.8992048118766,11224.496024059383,470,94,87,51,32,1,True,,17.51743140000326,180.3062001875
negative_disks,7013,20260912T033713991078Z-s7013-F-e78bb826,ede67665de87dae97b9004761f1be7a47ae362dd2a6aaa2d988e92eb7aca284d,f53066b0b178c24e2888c27f466b75d4fea79feee4b8bd2d3c1d0325714afb0e,13,13,1.0,2791.406085,2145.406083811151,10727.030419055754,490,98,91,39,26,0,True,,13.575135099999898,214.723545
