variant,seed,run_id,strategy_hash,parameter_hash,clear_count,jammer_count,clear_ratio,total_time,move_time,move_distance,RF_detection_time,RF_detection_count,channel_switch_time,optical_time,clear_time,optical_failed_count,completion_proved,client_error,measured_program_wall_time_s,average_localization_clear_time_s_per_source
frozen_F,9001,20260912T050901227426Z-s9001-F-8d79cd63,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,f33a4f65926491de89943fb029c6422373f1d411544b5e43f4bf0619aabe719d,14,14,1.0,3056.777577,2356.7775776967696,11783.887888483849,530,106,100,42,28,0,True,,7.537228599998343,218.3412555
frozen_F,9002,20260912T050901227426Z-s9002-F-93873f7b,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,f33a4f65926491de89943fb029c6422373f1d411544b5e43f4bf0619aabe719d,14,14,1.0,3419.496143,2727.4961432024934,13637.480716012467,525,105,97,42,28,0,True,,7.77027320000343,244.24972449999999
frozen_F,9003,20260912T050901229122Z-s9003-F-5e4e0214,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,f33a4f65926491de89943fb029c6422373f1d411544b5e43f4bf0619aabe719d,15,15,1.0,3326.518469,2616.518471391363,13082.592356956815,535,107,100,45,30,0,True,,7.753930000006221,221.76789793333333
frozen_F,9004,20260912T050901229636Z-s9004-F-5046392b,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,f33a4f65926491de89943fb029c6422373f1d411544b5e43f4bf0619aabe719d,15,15,1.0,3195.692577,2512.692576244761,12563.462881223804,510,102,98,45,30,0,True,,7.793084200005978,213.0461718
frozen_F,9005,20260912T050909243905Z-s9005-F-133e8342,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,f33a4f65926491de89943fb029c6422373f1d411544b5e43f4bf0619aabe719d,16,16,1.0,3090.609654,2414.6096533405216,12073.048266702608,505,101,91,48,32,0,True,,6.649265599997307,193.163103375
frozen_F,9006,20260912T050909507886Z-s9006-F-608efb3d,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,f33a4f65926491de89943fb029c6422373f1d411544b5e43f4bf0619aabe719d,12,12,1.0,2717.084635,2034.084634775983,10170.423173879915,525,105,98,36,24,0,True,,6.568562000000384,226.42371958333334
frozen_F,9007,20260912T050909523247Z-s9007-F-9f99697b,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,f33a4f65926491de89943fb029c6422373f1d411544b5e43f4bf0619aabe719d,10,10,1.0,2578.182496,1865.182496725815,9325.912483629076,555,111,108,30,20,0,True,,6.115538800004288,257.8182496
frozen_F,9008,20260912T050909523247Z-s9008-F-8fd405f0,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,f33a4f65926491de89943fb029c6422373f1d411544b5e43f4bf0619aabe719d,14,14,1.0,3434.77261,2661.772609630345,13308.863048151725,590,118,113,42,28,0,True,,6.840202400002454,245.3409007142857
frozen_F,9009,20260912T050915834123Z-s9009-F-abf3a79b,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,f33a4f65926491de89943fb029c6422373f1d411544b5e43f4bf0619aabe719d,11,11,1.0,2943.548276,2227.548275607168,11137.741378035838,555,111,106,33,22,0,True,,5.919316500003333,267.5952978181818
frozen_F,9010,20260912T050916040646Z-s9010-F-9ff96ae3,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,f33a4f65926491de89943fb029c6422373f1d411544b5e43f4bf0619aabe719d,16,16,1.0,3238.553602,2588.5536029550212,12942.768014775105,480,96,90,48,32,0,True,,6.857711399999971,202.409600125
frozen_F,9011,20260912T050916243677Z-s9011-F-4dbd634e,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,f33a4f65926491de89943fb029c6422373f1d411544b5e43f4bf0619aabe719d,10,10,1.0,3026.175691,2254.175688065072,11270.87844032536,610,122,112,30,20,0,True,,6.780226999995648,302.61756909999997
frozen_F,9012,20260912T050916535366Z-s9012-F-cc3c612d,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,f33a4f65926491de89943fb029c6422373f1d411544b5e43f4bf0619aabe719d,16,16,1.0,2946.312236,2387.312237396414,11936.56118698207,405,81,74,48,32,0,True,,6.916044900004636,184.14451475
rotate,9001,20260912T050922021292Z-s9001-G-7b3931b4,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,e496cbe579f2d491608017627d2bb71b243137bc39c0411240f84a5758bed27b,14,14,1.0,3158.393296,2457.39329809802,12286.966490490098,530,106,101,42,28,0,True,,9.040897500002757,225.59952114285716
rotate,9002,20260912T050923330578Z-s9002-G-0186d2d5,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,e496cbe579f2d491608017627d2bb71b243137bc39c0411240f84a5758bed27b,14,14,1.0,3502.918986,2816.9189853134017,14084.594926567008,520,104,93,45,28,1,True,,8.845683999999892,250.20849900000002
rotate,9003,20260912T050923332106Z-s9003-G-7c176215,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,e496cbe579f2d491608017627d2bb71b243137bc39c0411240f84a5758bed27b,15,15,1.0,3446.88125,2699.8812507347407,13499.406253673704,565,113,104,48,30,1,True,,9.702487000002293,229.79208333333332
rotate,9004,20260912T050923748930Z-s9004-G-d2a8c2d7,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,e496cbe579f2d491608017627d2bb71b243137bc39c0411240f84a5758bed27b,15,15,1.0,3183.519415,2480.519414614843,12402.597073074214,535,107,93,45,30,0,True,,9.833088699997461,212.23462766666668
rotate,9005,20260912T050931796196Z-s9005-G-33b8133b,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,e496cbe579f2d491608017627d2bb71b243137bc39c0411240f84a5758bed27b,16,16,1.0,3049.347748,2364.347746544193,11821.738732720964,505,101,97,51,32,1,True,,7.011458299995866,190.58423425
rotate,9006,20260912T050932682738Z-s9006-G-2ba3c6ec,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,e496cbe579f2d491608017627d2bb71b243137bc39c0411240f84a5758bed27b,12,12,1.0,2721.086598,2032.0865989199779,10160.432994599889,525,105,101,39,24,1,True,,6.53624580000178,226.7572165
rotate,9007,20260912T050933494437Z-s9007-G-73b0b0de,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,e496cbe579f2d491608017627d2bb71b243137bc39c0411240f84a5758bed27b,10,10,1.0,2569.091811,1858.091809043796,9290.45904521898,555,111,106,30,20,0,True,,6.128556900002877,256.90918109999996
rotate,9008,20260912T050933843707Z-s9008-G-b47d71e2,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,e496cbe579f2d491608017627d2bb71b243137bc39c0411240f84a5758bed27b,14,14,1.0,3647.095653,2850.095654074723,14250.478270373615,615,123,112,42,28,0,True,,9.368675099998654,260.50683235714286
rotate,9009,20260912T050939221258Z-s9009-G-bf4c3789,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,e496cbe579f2d491608017627d2bb71b243137bc39c0411240f84a5758bed27b,11,11,1.0,2943.548276,2227.548275607168,11137.741378035838,555,111,106,33,22,0,True,,6.891883499993128,267.5952978181818
rotate,9010,20260912T050939904050Z-s9010-G-47e82588,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,e496cbe579f2d491608017627d2bb71b243137bc39c0411240f84a5758bed27b,16,16,1.0,3387.516285,2702.516284010801,13512.581420054004,505,101,94,54,32,2,True,,7.915474599998561,211.7197678125
rotate,9011,20260912T050940168753Z-s9011-G-d73583ec,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,e496cbe579f2d491608017627d2bb71b243137bc39c0411240f84a5758bed27b,10,10,1.0,2907.198446,2150.198444100127,10750.992220500633,595,119,112,30,20,0,True,,7.422489100004896,290.7198446
rotate,9012,20260912T050943551148Z-s9012-G-d6d3a94c,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,e496cbe579f2d491608017627d2bb71b243137bc39c0411240f84a5758bed27b,16,16,1.0,3280.988011,2687.988013565388,13439.94006782694,430,86,80,51,32,1,True,,9.228038499997638,205.0617506875
bend,9001,20260912T050946361185Z-s9001-G-dc05bb46,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,89331c22f5d114334450da0cf6071857546b85bdb0c3a3a1017ecf421ee34793,14,14,1.0,3056.066623,2356.0666238200706,11780.333119100353,530,106,100,42,28,0,True,,9.131911199998285,218.29047307142858
bend,9002,20260912T050948082687Z-s9002-G-bb8b7e28,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,89331c22f5d114334450da0cf6071857546b85bdb0c3a3a1017ecf421ee34793,14,14,1.0,3413.698467,2721.6984664945494,13608.492332472748,525,105,97,42,28,0,True,,8.716729699997813,243.8356047857143
bend,9003,20260912T050948459831Z-s9003-G-ff552001,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,89331c22f5d114334450da0cf6071857546b85bdb0c3a3a1017ecf421ee34793,15,15,1.0,3326.518469,2616.518471391363,13082.592356956815,535,107,100,45,30,0,True,,9.376281600001676,221.76789793333333
bend,9004,20260912T050953164201Z-s9004-G-ac93d324,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,89331c22f5d114334450da0cf6071857546b85bdb0c3a3a1017ecf421ee34793,15,15,1.0,3190.494679,2511.4946785073503,12557.47339253675,505,101,96,48,30,1,True,,8.672354800000903,212.69964526666666
bend,9005,20260912T050955716628Z-s9005-G-eadeae9f,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,89331c22f5d114334450da0cf6071857546b85bdb0c3a3a1017ecf421ee34793,16,16,1.0,3064.202447,2399.2024476530573,11996.012238265286,495,99,90,48,32,0,True,,9.041169299998728,191.5126529375
bend,9006,20260912T050957319041Z-s9006-G-6bb64cf4,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,89331c22f5d114334450da0cf6071857546b85bdb0c3a3a1017ecf421ee34793,12,12,1.0,2704.417089,2021.4170886130482,10107.085443065242,525,105,98,36,24,0,True,,7.898306800001592,225.36809075
bend,9007,20260912T050958105117Z-s9007-G-b18685b5,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,89331c22f5d114334450da0cf6071857546b85bdb0c3a3a1017ecf421ee34793,10,10,1.0,2578.182496,1865.182496725815,9325.912483629076,555,111,108,30,20,0,True,,7.4570760000060545,257.8182496
bend,9008,20260912T051002403653Z-s9008-G-339c7b44,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,89331c22f5d114334450da0cf6071857546b85bdb0c3a3a1017ecf421ee34793,14,14,1.0,3440.290399,2656.2903993536347,13281.451996768174,600,120,114,42,28,0,True,,10.546982100000605,245.7350285
bend,9009,20260912T051005046013Z-s9009-G-e4128501,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,89331c22f5d114334450da0cf6071857546b85bdb0c3a3a1017ecf421ee34793,11,11,1.0,2916.237499,2200.2374990499075,11001.187495249538,555,111,106,33,22,0,True,,8.250340799997502,265.1124999090909
bend,9010,20260912T051005542851Z-s9010-G-ca211541,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,89331c22f5d114334450da0cf6071857546b85bdb0c3a3a1017ecf421ee34793,16,16,1.0,3238.581534,2588.58153453739,12942.90767268695,480,96,90,48,32,0,True,,9.137828400002036,202.411345875
bend,9011,20260912T051005884136Z-s9011-G-addf507d,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,89331c22f5d114334450da0cf6071857546b85bdb0c3a3a1017ecf421ee34793,10,10,1.0,2987.353832,2215.3538303571686,11076.769151785844,610,122,112,30,20,0,True,,8.842081800001324,298.7353832
bend,9012,20260912T051013178494Z-s9012-G-e39b83e2,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,89331c22f5d114334450da0cf6071857546b85bdb0c3a3a1017ecf421ee34793,16,16,1.0,2946.312236,2387.312237396414,11936.56118698207,405,81,74,48,32,0,True,,9.056735699996352,184.14451475
rotate_bend,9001,20260912T051013681132Z-s9001-G-9affffd4,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,dd0806eaf5f41fa6b3544fe124cc5aa3248e7eeb9cb9483a4b0c2f5fdbf9c6a3,14,14,1.0,3158.393296,2457.39329809802,12286.966490490098,530,106,101,42,28,0,True,,9.510104299995874,225.59952114285716
rotate_bend,9002,20260912T051014788838Z-s9002-G-4bca53a9,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,dd0806eaf5f41fa6b3544fe124cc5aa3248e7eeb9cb9483a4b0c2f5fdbf9c6a3,14,14,1.0,3487.659529,2809.6595283987563,14048.29764199378,515,103,93,42,28,0,True,,8.80021570000099,249.1185377857143
rotate_bend,9003,20260912T051014854630Z-s9003-G-c7a07286,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,dd0806eaf5f41fa6b3544fe124cc5aa3248e7eeb9cb9483a4b0c2f5fdbf9c6a3,15,15,1.0,3446.88125,2699.8812507347407,13499.406253673704,565,113,104,48,30,1,True,,9.43241929999931,229.79208333333332
rotate_bend,9004,20260912T051022631350Z-s9004-G-197494fa,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,dd0806eaf5f41fa6b3544fe124cc5aa3248e7eeb9cb9483a4b0c2f5fdbf9c6a3,15,15,1.0,3179.653179,2476.6531785055113,12383.265892527557,535,107,93,45,30,0,True,,9.20274359999894,211.9768786
rotate_bend,9005,20260912T051023503086Z-s9005-G-2aba0717,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,dd0806eaf5f41fa6b3544fe124cc5aa3248e7eeb9cb9483a4b0c2f5fdbf9c6a3,16,16,1.0,3047.989038,2365.9890373699473,11829.945186849736,505,101,97,48,32,0,True,,8.10431349999999,190.499314875
rotate_bend,9006,20260912T051023902947Z-s9006-G-e786a0f2,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,dd0806eaf5f41fa6b3544fe124cc5aa3248e7eeb9cb9483a4b0c2f5fdbf9c6a3,12,12,1.0,2691.258829,2016.2588312343883,10081.294156171942,515,103,100,36,24,0,True,,7.499518299999181,224.27156908333333
rotate_bend,9007,20260912T051024880955Z-s9007-G-29fd7423,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,dd0806eaf5f41fa6b3544fe124cc5aa3248e7eeb9cb9483a4b0c2f5fdbf9c6a3,10,10,1.0,2569.091811,1858.091809043796,9290.45904521898,555,111,106,30,20,0,True,,6.926014599994232,256.90918109999996
rotate_bend,9008,20260912T051031759800Z-s9008-G-59753212,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,dd0806eaf5f41fa6b3544fe124cc5aa3248e7eeb9cb9483a4b0c2f5fdbf9c6a3,14,14,1.0,3401.019413,2671.0194117039255,13355.097058519628,555,111,102,45,28,1,True,,8.727578099998937,242.92995807142856
rotate_bend,9009,20260912T051031812660Z-s9009-G-4296920f,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,dd0806eaf5f41fa6b3544fe124cc5aa3248e7eeb9cb9483a4b0c2f5fdbf9c6a3,11,11,1.0,2916.237499,2200.2374990499075,11001.187495249538,555,111,106,33,22,0,True,,8.426531299999624,265.1124999090909
rotate_bend,9010,20260912T051032079849Z-s9010-G-c665e467,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,dd0806eaf5f41fa6b3544fe124cc5aa3248e7eeb9cb9483a4b0c2f5fdbf9c6a3,16,16,1.0,3387.516285,2702.516284010801,13512.581420054004,505,101,94,54,32,2,True,,9.16746140000032,211.7197678125
rotate_bend,9011,20260912T051032123939Z-s9011-G-65f776f2,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,dd0806eaf5f41fa6b3544fe124cc5aa3248e7eeb9cb9483a4b0c2f5fdbf9c6a3,10,10,1.0,2919.016477,2154.0164743467976,10770.082371733988,600,120,112,33,20,1,True,,9.246317000004638,291.9016477
rotate_bend,9012,20260912T051040518947Z-s9012-G-6b6985fe,e3bb43348be0b0319a9d5f52206a87ef2fb173ff6d13e9e860324cc8bc508263,dd0806eaf5f41fa6b3544fe124cc5aa3248e7eeb9cb9483a4b0c2f5fdbf9c6a3,16,16,1.0,3249.749514,2671.749516961377,13358.747584806886,415,83,77,54,32,2,True,,4.240056099995854,203.109344625
