variant,seed,run_id,strategy_hash,parameter_hash,clear_count,jammer_count,clear_ratio,total_time,move_time,move_distance,RF_detection_time,RF_detection_count,channel_switch_time,optical_time,clear_time,optical_failed_count,completion_proved,client_error,measured_program_wall_time_s
early08,306,20260911T125353184409Z-s306-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,d6202ccbbfa2c5066ae777c9268de2aba8804516e1aa398ed709667ff8e45d09,15,15,1.0,3156.956583,2280.956583146417,11404.782915732085,675,135,126,45,30,0,True,,1.3445248000007268
early08,307,20260911T125354658147Z-s307-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,d6202ccbbfa2c5066ae777c9268de2aba8804516e1aa398ed709667ff8e45d09,15,15,1.0,3395.693708,2628.6937093195124,13143.468546597562,580,116,109,48,30,1,True,,1.1989061999993282
early08,308,20260911T125355979331Z-s308-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,d6202ccbbfa2c5066ae777c9268de2aba8804516e1aa398ed709667ff8e45d09,13,13,1.0,3429.936127,2690.9361281149886,13454.680640574943,570,114,104,39,26,0,True,,1.1505247000004601
adaptive1000,301,20260911T125357243033Z-s301-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,98d64fe202484b1d837b0c2b34b0bb81db321883e3459536b6875aec69843450,12,12,1.0,3497.815728,2567.8157269021885,12839.078634510943,735,147,135,36,24,0,True,,1.4367500999996992
adaptive1000,302,20260911T125358789617Z-s302-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,98d64fe202484b1d837b0c2b34b0bb81db321883e3459536b6875aec69843450,10,10,1.0,3500.331062,2436.3310613557865,12181.655306778932,850,170,161,33,20,1,True,,1.4547617999996874
adaptive1000,303,20260911T125400349665Z-s303-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,98d64fe202484b1d837b0c2b34b0bb81db321883e3459536b6875aec69843450,16,16,1.0,3567.607891,2664.607891032383,13323.039455161916,695,139,128,48,32,0,True,,1.413397400001486
adaptive1000,304,20260911T125401863588Z-s304-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,98d64fe202484b1d837b0c2b34b0bb81db321883e3459536b6875aec69843450,15,15,1.0,3782.357602,2992.357601622295,14961.788008111474,605,121,110,45,30,0,True,,1.3798970000007102
adaptive1000,305,20260911T125403351698Z-s305-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,98d64fe202484b1d837b0c2b34b0bb81db321883e3459536b6875aec69843450,11,11,1.0,3348.717062,2400.7170612017767,12003.585306008883,750,150,143,33,22,0,True,,1.4441425999993953
adaptive1000,306,20260911T125404901399Z-s306-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,98d64fe202484b1d837b0c2b34b0bb81db321883e3459536b6875aec69843450,15,15,1.0,3891.683973,3033.6839725343316,15168.419862671659,660,132,123,45,30,0,True,,1.3912538000004133
adaptive1000,307,20260911T125406421222Z-s307-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,98d64fe202484b1d837b0c2b34b0bb81db321883e3459536b6875aec69843450,15,15,1.0,3657.936778,2851.936778446878,14259.68389223439,615,123,116,45,30,0,True,,1.4156227000003128
adaptive1000,308,20260911T125407929931Z-s308-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,98d64fe202484b1d837b0c2b34b0bb81db321883e3459536b6875aec69843450,13,13,1.0,3832.22608,2876.22608300418,14381.1304150209,750,150,141,39,26,0,True,,1.4165542000009737
exact_K,301,20260911T125409435889Z-s301-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,0f6b959a3f062b14365dc18256aab57f0a261b0e8cd26870057328c8f026d013,12,12,1.0,3138.70087,2399.7008703966458,11998.504351983229,570,114,106,39,24,1,True,,1.0112157999992633
exact_K,302,20260911T125410558216Z-s302-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,0f6b959a3f062b14365dc18256aab57f0a261b0e8cd26870057328c8f026d013,10,10,1.0,3140.049606,2283.0496064320637,11415.248032160318,675,135,129,33,20,1,True,,1.0734311999985948
exact_K,303,20260911T125411737211Z-s303-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,0f6b959a3f062b14365dc18256aab57f0a261b0e8cd26870057328c8f026d013,16,16,1.0,3582.135205,2814.1352057391887,14070.676028695943,585,117,103,48,32,0,True,,1.1903932000004716
exact_K,304,20260911T125413044398Z-s304-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,0f6b959a3f062b14365dc18256aab57f0a261b0e8cd26870057328c8f026d013,15,15,1.0,3144.899836,2294.899835685757,11474.499178428785,650,130,122,48,30,1,True,,1.3512537999995402
exact_K,305,20260911T125414538679Z-s305-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,0f6b959a3f062b14365dc18256aab57f0a261b0e8cd26870057328c8f026d013,11,11,1.0,3066.33682,2149.3368205615984,10746.684102807993,725,145,137,33,22,0,True,,1.3062695999997231
exact_K,306,20260911T125415988873Z-s306-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,0f6b959a3f062b14365dc18256aab57f0a261b0e8cd26870057328c8f026d013,15,15,1.0,3160.558882,2284.558881390263,11422.794406951316,675,135,126,45,30,0,True,,1.2594394000007014
exact_K,307,20260911T125417373627Z-s307-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,0f6b959a3f062b14365dc18256aab57f0a261b0e8cd26870057328c8f026d013,15,15,1.0,3395.019319,2628.01931890534,13140.0965945267,580,116,109,48,30,1,True,,1.264530200000081
exact_K,308,20260911T125418759701Z-s308-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,0f6b959a3f062b14365dc18256aab57f0a261b0e8cd26870057328c8f026d013,13,13,1.0,3440.644884,2688.644884529294,13443.22442264647,580,116,107,39,26,0,True,,1.1445741999996244
q2_time,301,20260911T125420034403Z-s301-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,a4c6514732ef18079be43f9d22f433bd45a403e13c3383ec4a3243f1f228b80a,12,12,1.0,2977.380856,2222.3808538999797,11111.904269499899,585,117,107,39,24,1,True,,1.4965393999991647
q2_time,302,20260911T125421645070Z-s302-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,a4c6514732ef18079be43f9d22f433bd45a403e13c3383ec4a3243f1f228b80a,10,10,1.0,3151.075992,2253.075991653178,11265.37995826589,720,144,128,30,20,0,True,,1.7592127999996592
q2_time,303,20260911T125423516072Z-s303-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,a4c6514732ef18079be43f9d22f433bd45a403e13c3383ec4a3243f1f228b80a,16,16,1.0,3044.400927,2276.4009282608476,11382.004641304238,585,117,103,48,32,0,True,,1.467273500000374
q2_time,304,20260911T125425081997Z-s304-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,a4c6514732ef18079be43f9d22f433bd45a403e13c3383ec4a3243f1f228b80a,15,15,1.0,3124.531815,2282.5318138723424,11412.65906936171,645,129,119,48,30,1,True,,1.547527100001389
q2_time,305,20260911T125426741796Z-s305-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,a4c6514732ef18079be43f9d22f433bd45a403e13c3383ec4a3243f1f228b80a,11,11,1.0,3106.631619,2157.631619247239,10788.158096236195,755,151,139,33,22,0,True,,1.701359999999113
q2_time,306,20260911T125428557987Z-s306-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,a4c6514732ef18079be43f9d22f433bd45a403e13c3383ec4a3243f1f228b80a,15,15,1.0,3052.298549,2165.298547961939,10826.492739809695,685,137,127,45,30,0,True,,1.6025208000010025
q2_time,307,20260911T125430297873Z-s307-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,a4c6514732ef18079be43f9d22f433bd45a403e13c3383ec4a3243f1f228b80a,15,15,1.0,3228.084977,2458.0849755169147,12290.424877584574,590,118,105,45,30,0,True,,1.5068138000006002
q2_time,308,20260911T125431907237Z-s308-D,8d5105213b6c83f75e5beff376c447ee48cd63596f5f2ffdb4fddcff4462b7d5,a4c6514732ef18079be43f9d22f433bd45a403e13c3383ec4a3243f1f228b80a,13,13,1.0,3453.121491,2676.1214917982475,13380.607458991237,605,121,107,39,26,0,True,,1.5377004000001762
