variant,seed,run_id,strategy_hash,parameter_hash,clear_count,jammer_count,clear_ratio,total_time,move_time,move_distance,RF_detection_time,RF_detection_count,channel_switch_time,optical_time,clear_time,optical_failed_count,completion_proved,client_error,measured_program_wall_time_s
reception_replan,302,20260911T135424755440Z-s302-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,7ca35262b5c35746ef853e214c141d0b614cbbf552e4051b4c883702a9414bdd,10,10,1.0,2963.269425,2218.269424975952,11091.34712487976,585,117,110,30,20,0,True,,2.386105099999895
reception_replan,303,20260911T135427293891Z-s303-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,7ca35262b5c35746ef853e214c141d0b614cbbf552e4051b4c883702a9414bdd,16,16,1.0,3531.893486,2718.893488237725,13594.467441188624,620,124,113,48,32,0,True,,2.67507599999999
reception_replan,304,20260911T135430143883Z-s304-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,7ca35262b5c35746ef853e214c141d0b614cbbf552e4051b4c883702a9414bdd,15,15,1.0,2914.601615,2201.6016149776196,11008.008074888097,535,107,100,48,30,1,True,,2.209706400000414
reception_replan,305,20260911T135432509706Z-s305-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,7ca35262b5c35746ef853e214c141d0b614cbbf552e4051b4c883702a9414bdd,11,11,1.0,2994.384794,2202.38479284448,11011.9239642224,615,123,119,36,22,1,True,,3.0089090999999826
reception_replan,306,20260911T135435679076Z-s306-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,7ca35262b5c35746ef853e214c141d0b614cbbf552e4051b4c883702a9414bdd,15,15,1.0,2835.824979,2092.8249767542925,10464.124883771463,565,113,103,45,30,0,True,,2.492161500000293
reception_replan,307,20260911T135438325362Z-s307-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,7ca35262b5c35746ef853e214c141d0b614cbbf552e4051b4c883702a9414bdd,15,15,1.0,2965.134097,2249.134093486027,11245.670467430135,535,107,103,48,30,1,True,,2.4416768000000957
reception_replan,308,20260911T135440939487Z-s308-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,7ca35262b5c35746ef853e214c141d0b614cbbf552e4051b4c883702a9414bdd,13,13,1.0,3364.808198,2634.8081965118354,13174.040982559178,560,112,105,39,26,0,True,,2.4107944000002135
reception_area,301,20260911T135443514069Z-s301-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,91d53fc6980431a2bbf41e6365ea185258e923d8a493fc468a45e4e4cb7984e1,12,12,1.0,3119.033431,2312.033432823842,11560.16716411921,645,129,99,39,24,1,True,,9.220187299999907
reception_area,302,20260911T135452900388Z-s302-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,91d53fc6980431a2bbf41e6365ea185258e923d8a493fc468a45e4e4cb7984e1,10,10,1.0,3112.054063,2304.0540661487385,11520.270330743693,645,129,113,30,20,0,True,,5.820233000000371
reception_area,303,20260911T135458885531Z-s303-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,91d53fc6980431a2bbf41e6365ea185258e923d8a493fc468a45e4e4cb7984e1,16,16,1.0,3513.812102,2718.8121010807695,13594.060505403848,610,122,102,51,32,1,True,,5.961098300000231
reception_area,304,20260911T135504998484Z-s304-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,91d53fc6980431a2bbf41e6365ea185258e923d8a493fc468a45e4e4cb7984e1,15,15,1.0,2927.016388,2199.0163920829264,10995.081960414633,555,111,95,48,30,1,True,,5.768726799999968
reception_area,305,20260911T135510932851Z-s305-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,91d53fc6980431a2bbf41e6365ea185258e923d8a493fc468a45e4e4cb7984e1,11,11,1.0,3266.559493,2358.559495249956,11792.79747624978,740,148,113,33,22,0,True,,11.26958999999988
reception_area,306,20260911T135522376600Z-s306-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,91d53fc6980431a2bbf41e6365ea185258e923d8a493fc468a45e4e4cb7984e1,15,15,1.0,2905.482008,2139.48201139912,10697.4100569956,590,118,98,48,30,1,True,,6.457431999999699
reception_area,307,20260911T135529001343Z-s307-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,91d53fc6980431a2bbf41e6365ea185258e923d8a493fc468a45e4e4cb7984e1,15,15,1.0,3416.065689,2693.065691636149,13465.328458180746,555,111,90,48,30,1,True,,7.509726700000101
reception_area,308,20260911T135536690683Z-s308-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,91d53fc6980431a2bbf41e6365ea185258e923d8a493fc468a45e4e4cb7984e1,13,13,1.0,3366.317876,2631.3178772502297,13156.58938625115,575,115,95,39,26,0,True,,6.865968900000098
replace_scan,301,20260911T135543712211Z-s301-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,bd8c903860158eb211b3bdf7e270cc53e5c41681769fc955fb32ecb3536f51ba,12,12,1.0,2957.036614,2215.0366116332852,11075.183058166427,575,115,104,39,24,1,True,,1.729356899999857
replace_scan,302,20260911T135545604996Z-s302-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,bd8c903860158eb211b3bdf7e270cc53e5c41681769fc955fb32ecb3536f51ba,10,10,1.0,3088.547736,2275.5477372976547,11377.738686488274,650,130,113,30,20,0,True,,1.9386865000001308
replace_scan,303,20260911T135547727205Z-s303-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,bd8c903860158eb211b3bdf7e270cc53e5c41681769fc955fb32ecb3536f51ba,16,16,1.0,3009.939952,2288.939952574663,11444.699762873315,545,109,96,48,32,0,True,,1.655382400000235
replace_scan,304,20260911T135549535209Z-s304-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,bd8c903860158eb211b3bdf7e270cc53e5c41681769fc955fb32ecb3536f51ba,15,15,1.0,2976.721297,2288.721295690514,11443.606478452572,515,103,95,48,30,1,True,,1.5474432000000888
replace_scan,305,20260911T135551242023Z-s305-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,bd8c903860158eb211b3bdf7e270cc53e5c41681769fc955fb32ecb3536f51ba,11,11,1.0,3065.039912,2257.039913016116,11285.199565080578,645,129,108,33,22,0,True,,2.0983679000000848
replace_scan,306,20260911T135553509666Z-s306-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,bd8c903860158eb211b3bdf7e270cc53e5c41681769fc955fb32ecb3536f51ba,15,15,1.0,2890.068999,2162.0689992544903,10810.344996272452,555,111,98,45,30,0,True,,1.6935700000003635
replace_scan,307,20260911T135555371023Z-s307-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,bd8c903860158eb211b3bdf7e270cc53e5c41681769fc955fb32ecb3536f51ba,15,15,1.0,3299.933268,2640.9332653282268,13204.666326641134,495,99,89,45,30,0,True,,1.5359960000000683
replace_scan,308,20260911T135557063299Z-s308-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,bd8c903860158eb211b3bdf7e270cc53e5c41681769fc955fb32ecb3536f51ba,13,13,1.0,3374.166842,2673.166842298059,13365.834211490293,540,108,96,39,26,0,True,,1.7204249999999774
replace_scan30,301,20260911T135558924733Z-s301-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,e18915b8251d828e7256bb944446e9aa5eb7fda6343fe35c9ed72ffee95ad90e,12,12,1.0,2957.036614,2215.0366116332852,11075.183058166427,575,115,104,39,24,1,True,,1.7604311000000052
replace_scan30,302,20260911T135600853962Z-s302-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,e18915b8251d828e7256bb944446e9aa5eb7fda6343fe35c9ed72ffee95ad90e,10,10,1.0,3088.547736,2275.5477372976547,11377.738686488274,650,130,113,30,20,0,True,,2.029099999999744
replace_scan30,303,20260911T135603068488Z-s303-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,e18915b8251d828e7256bb944446e9aa5eb7fda6343fe35c9ed72ffee95ad90e,16,16,1.0,3009.939952,2288.939952574663,11444.699762873315,545,109,96,48,32,0,True,,1.6678630000001249
replace_scan30,304,20260911T135604875426Z-s304-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,e18915b8251d828e7256bb944446e9aa5eb7fda6343fe35c9ed72ffee95ad90e,15,15,1.0,2976.721297,2288.721295690514,11443.606478452572,515,103,95,48,30,1,True,,1.5481578000003537
replace_scan30,305,20260911T135606589034Z-s305-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,e18915b8251d828e7256bb944446e9aa5eb7fda6343fe35c9ed72ffee95ad90e,11,11,1.0,3065.039912,2257.039913016116,11285.199565080578,645,129,108,33,22,0,True,,2.1307214999997086
replace_scan30,306,20260911T135608898596Z-s306-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,e18915b8251d828e7256bb944446e9aa5eb7fda6343fe35c9ed72ffee95ad90e,15,15,1.0,2890.068999,2162.0689992544903,10810.344996272452,555,111,98,45,30,0,True,,1.645611099999769
replace_scan30,307,20260911T135610708860Z-s307-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,e18915b8251d828e7256bb944446e9aa5eb7fda6343fe35c9ed72ffee95ad90e,15,15,1.0,3299.933268,2640.9332653282268,13204.666326641134,495,99,89,45,30,0,True,,1.5379536000000371
replace_scan30,308,20260911T135612392660Z-s308-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,e18915b8251d828e7256bb944446e9aa5eb7fda6343fe35c9ed72ffee95ad90e,13,13,1.0,3374.166842,2673.166842298059,13365.834211490293,540,108,96,39,26,0,True,,1.7277463000000353
shared1000,301,20260911T135614264146Z-s301-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,97caf8463ddbdd1e83575fd38f7ca12e0edaae0d3822dd8b8d79d1dcf0d14870,12,12,1.0,2945.04322,2215.0432173495324,11075.216086747661,565,113,102,39,24,1,True,,1.6575593999996272
shared1000,302,20260911T135616053996Z-s302-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,97caf8463ddbdd1e83575fd38f7ca12e0edaae0d3822dd8b8d79d1dcf0d14870,10,10,1.0,3027.044132,2243.0441324918747,11215.220662459375,625,125,109,30,20,0,True,,1.8873649000001933
shared1000,303,20260911T135618108531Z-s303-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,97caf8463ddbdd1e83575fd38f7ca12e0edaae0d3822dd8b8d79d1dcf0d14870,16,16,1.0,3074.816383,2425.8163839071776,12129.081919535889,485,97,84,48,32,0,True,,1.5782427999997708
shared1000,304,20260911T135619858965Z-s304-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,97caf8463ddbdd1e83575fd38f7ca12e0edaae0d3822dd8b8d79d1dcf0d14870,15,15,1.0,2958.577847,2289.5778455938153,11447.889227969075,500,100,91,48,30,1,True,,1.4816436999999496
shared1000,305,20260911T135621513823Z-s305-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,97caf8463ddbdd1e83575fd38f7ca12e0edaae0d3822dd8b8d79d1dcf0d14870,11,11,1.0,3047.039912,2257.039913016116,11285.199565080578,630,126,105,33,22,0,True,,2.0222062999996524
shared1000,306,20260911T135623705941Z-s306-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,97caf8463ddbdd1e83575fd38f7ca12e0edaae0d3822dd8b8d79d1dcf0d14870,15,15,1.0,2855.844161,2166.8441605838384,10834.220802919192,520,104,94,45,30,0,True,,1.4741749000004347
shared1000,307,20260911T135625350673Z-s307-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,97caf8463ddbdd1e83575fd38f7ca12e0edaae0d3822dd8b8d79d1dcf0d14870,15,15,1.0,3254.549254,2587.54925446999,12937.74627234995,500,100,92,45,30,0,True,,1.5775478999998995
shared1000,308,20260911T135627079950Z-s308-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,97caf8463ddbdd1e83575fd38f7ca12e0edaae0d3822dd8b8d79d1dcf0d14870,13,13,1.0,3506.677304,2827.677304157578,14138.38652078789,520,104,94,39,26,0,True,,1.5558671000003415
replan_scan30,301,20260911T135628786524Z-s301-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,7186d662e6ee3b38236d6bab0e549e414e3f642aafa4db36e32f98418f99abe3,12,12,1.0,2943.406276,2216.406273970266,11082.03136985133,560,112,104,39,24,1,True,,1.6370581999999558
replan_scan30,302,20260911T135630585861Z-s302-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,7186d662e6ee3b38236d6bab0e549e414e3f642aafa4db36e32f98418f99abe3,10,10,1.0,3064.866402,2293.866403389999,11469.332016949995,605,121,116,30,20,0,True,,1.5797511000000668
replan_scan30,303,20260911T135632327169Z-s303-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,7186d662e6ee3b38236d6bab0e549e414e3f642aafa4db36e32f98418f99abe3,16,16,1.0,3615.237873,2732.237871470374,13661.18935735187,680,136,123,48,32,0,True,,2.082013300000199
replan_scan30,304,20260911T135634563812Z-s304-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,7186d662e6ee3b38236d6bab0e549e414e3f642aafa4db36e32f98418f99abe3,15,15,1.0,2939.43078,2258.430779637139,11292.153898185696,505,101,98,48,30,1,True,,1.4122926000000007
replan_scan30,305,20260911T135636165311Z-s305-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,7186d662e6ee3b38236d6bab0e549e414e3f642aafa4db36e32f98418f99abe3,11,11,1.0,3127.051592,2251.051593970406,11255.25796985203,695,139,123,36,22,1,True,,2.29265149999992
replan_scan30,306,20260911T135638655514Z-s306-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,7186d662e6ee3b38236d6bab0e549e414e3f642aafa4db36e32f98418f99abe3,15,15,1.0,2825.702054,2099.702053409565,10498.510267047825,550,110,98,48,30,1,True,,1.6196353000000272
replan_scan30,307,20260911T135640431884Z-s307-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,7186d662e6ee3b38236d6bab0e549e414e3f642aafa4db36e32f98418f99abe3,15,15,1.0,3072.747749,2381.7477489867656,11908.738744933828,515,103,98,48,30,1,True,,1.4903150000000096
replan_scan30,308,20260911T135642085423Z-s308-E,df0ff11925937dfdfc20ffd8c1f8be97ed1e6314753e9d736516bf6d3ae8ee4d,7186d662e6ee3b38236d6bab0e549e414e3f642aafa4db36e32f98418f99abe3,13,13,1.0,3454.801103,2674.8011033370594,13374.005516685296,600,120,115,39,26,0,True,,1.777097799999865
