variant,seed,run_id,strategy_hash,parameter_hash,clear_count,jammer_count,clear_ratio,total_time,move_time,move_distance,RF_detection_time,RF_detection_count,channel_switch_time,optical_time,clear_time,optical_failed_count,completion_proved,client_error,measured_program_wall_time_s
q2_trial60,303,20260911T125606755080Z-s303-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,e4d7cff7b512ccf7f648dc6106007d124f7954bc0ee0486b63a31f60ef762e45,16,16,1.0,3494.487017,2708.4870164566973,13542.435082283488,600,120,103,51,32,1,True,,1.6601594999992813
q2_trial60,304,20260911T125608522995Z-s304-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,e4d7cff7b512ccf7f648dc6106007d124f7954bc0ee0486b63a31f60ef762e45,15,15,1.0,3128.805338,2283.8053376233074,11419.026688116537,645,129,119,51,30,2,True,,1.5480611000002682
q2_trial60,305,20260911T125610177203Z-s305-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,e4d7cff7b512ccf7f648dc6106007d124f7954bc0ee0486b63a31f60ef762e45,11,11,1.0,3116.578414,2160.578416287649,10802.892081438244,760,152,141,33,22,0,True,,1.6313635999995313
q2_trial60,306,20260911T125611945792Z-s306-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,e4d7cff7b512ccf7f648dc6106007d124f7954bc0ee0486b63a31f60ef762e45,15,15,1.0,3046.240812,2164.240811287137,10821.204056435687,680,136,127,45,30,0,True,,1.529240399999253
q2_trial60,307,20260911T125613584374Z-s307-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,e4d7cff7b512ccf7f648dc6106007d124f7954bc0ee0486b63a31f60ef762e45,15,15,1.0,3228.084977,2458.0849755169147,12290.424877584574,590,118,105,45,30,0,True,,1.453270900001371
q2_trial60,308,20260911T125615140982Z-s308-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,e4d7cff7b512ccf7f648dc6106007d124f7954bc0ee0486b63a31f60ef762e45,13,13,1.0,3444.377538,2672.3775395578227,13361.887697789114,600,120,107,39,26,0,True,,1.4739926000002015
q2_gain12,301,20260911T125616722169Z-s301-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,51594b022b2ea6b432f78d4eea09e7f3282dc82cfcf99738623a29178cf5e47d,12,12,1.0,2977.380856,2222.3808538999797,11111.904269499899,585,117,107,39,24,1,True,,1.458856299999752
q2_gain12,302,20260911T125618284795Z-s302-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,51594b022b2ea6b432f78d4eea09e7f3282dc82cfcf99738623a29178cf5e47d,10,10,1.0,3151.075992,2253.075991653178,11265.37995826589,720,144,128,30,20,0,True,,1.6942108000002918
q2_gain12,303,20260911T125620108716Z-s303-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,51594b022b2ea6b432f78d4eea09e7f3282dc82cfcf99738623a29178cf5e47d,16,16,1.0,3015.939952,2288.939952574663,11444.699762873315,550,110,97,48,32,0,True,,1.4259796000005736
q2_gain12,304,20260911T125621642935Z-s304-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,51594b022b2ea6b432f78d4eea09e7f3282dc82cfcf99738623a29178cf5e47d,15,15,1.0,3051.531815,2282.5318138723424,11412.65906936171,585,117,106,48,30,1,True,,1.4380665000007866
q2_gain12,305,20260911T125623185779Z-s305-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,51594b022b2ea6b432f78d4eea09e7f3282dc82cfcf99738623a29178cf5e47d,11,11,1.0,3166.535566,2269.5355664995614,11347.677832497806,715,143,127,33,22,0,True,,1.8577838000001066
q2_gain12,306,20260911T125625169189Z-s306-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,51594b022b2ea6b432f78d4eea09e7f3282dc82cfcf99738623a29178cf5e47d,15,15,1.0,2901.439327,2160.4393257479996,10802.196628739997,565,113,101,45,30,0,True,,1.4862819999998464
q2_gain12,307,20260911T125626766803Z-s307-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,51594b022b2ea6b432f78d4eea09e7f3282dc82cfcf99738623a29178cf5e47d,15,15,1.0,3173.084977,2458.0849755169147,12290.424877584574,545,109,95,45,30,0,True,,1.4787780999995448
q2_gain12,308,20260911T125628359913Z-s308-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,51594b022b2ea6b432f78d4eea09e7f3282dc82cfcf99738623a29178cf5e47d,13,13,1.0,3453.121491,2676.1214917982475,13380.607458991237,605,121,107,39,26,0,True,,1.6429272000004858
q2_gain18,301,20260911T125630104900Z-s301-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,35c9794978c6a0b800a6aa2f4e9a68db2c41e6bdbbb89a4caa90bafa995035df,12,12,1.0,2977.380856,2222.3808538999797,11111.904269499899,585,117,107,39,24,1,True,,1.5168595000013738
q2_gain18,302,20260911T125631733985Z-s302-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,35c9794978c6a0b800a6aa2f4e9a68db2c41e6bdbbb89a4caa90bafa995035df,10,10,1.0,3094.770686,2275.7706864188212,11378.853432094107,655,131,114,30,20,0,True,,1.7215553000005457
q2_gain18,303,20260911T125633571830Z-s303-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,35c9794978c6a0b800a6aa2f4e9a68db2c41e6bdbbb89a4caa90bafa995035df,16,16,1.0,3015.939952,2288.939952574663,11444.699762873315,550,110,97,48,32,0,True,,1.4402534000000742
q2_gain18,304,20260911T125635114975Z-s304-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,35c9794978c6a0b800a6aa2f4e9a68db2c41e6bdbbb89a4caa90bafa995035df,15,15,1.0,2991.714871,2287.714870427934,11438.574352139669,530,106,96,48,30,1,True,,1.417708400000265
q2_gain18,305,20260911T125636634065Z-s305-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,35c9794978c6a0b800a6aa2f4e9a68db2c41e6bdbbb89a4caa90bafa995035df,11,11,1.0,3089.27378,2257.2737780380858,11286.368890190428,665,133,112,33,22,0,True,,1.9378013000005012
q2_gain18,306,20260911T125638683650Z-s306-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,35c9794978c6a0b800a6aa2f4e9a68db2c41e6bdbbb89a4caa90bafa995035df,15,15,1.0,2901.439327,2160.4393257479996,10802.196628739997,565,113,101,45,30,0,True,,1.503303399998913
q2_gain18,307,20260911T125640297771Z-s307-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,35c9794978c6a0b800a6aa2f4e9a68db2c41e6bdbbb89a4caa90bafa995035df,15,15,1.0,3341.691379,2650.6913774969203,13253.4568874846,520,104,93,48,30,1,True,,1.4468863000001875
q2_gain18,308,20260911T125641851520Z-s308-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,35c9794978c6a0b800a6aa2f4e9a68db2c41e6bdbbb89a4caa90bafa995035df,13,13,1.0,3409.003575,2678.0035759196426,13390.017879598212,565,113,101,39,26,0,True,,1.4981442000007519
q2_less_bearing,301,20260911T125643453650Z-s301-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,1b951a0cd5db712e1925e340fd048fda6572b9782ce9280cf4d1c18a15e4f151,12,12,1.0,2957.036614,2215.0366116332852,11075.183058166427,575,115,104,39,24,1,True,,1.4968544000003021
q2_less_bearing,302,20260911T125645074366Z-s302-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,1b951a0cd5db712e1925e340fd048fda6572b9782ce9280cf4d1c18a15e4f151,10,10,1.0,3144.853042,2252.8530425320114,11264.265212660057,715,143,127,30,20,0,True,,1.78755689999889
q2_less_bearing,303,20260911T125646977660Z-s303-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,1b951a0cd5db712e1925e340fd048fda6572b9782ce9280cf4d1c18a15e4f151,16,16,1.0,3038.400927,2276.4009282608476,11382.004641304238,580,116,102,48,32,0,True,,1.495670500000415
q2_less_bearing,304,20260911T125648582110Z-s304-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,1b951a0cd5db712e1925e340fd048fda6572b9782ce9280cf4d1c18a15e4f151,15,15,1.0,3109.538241,2283.538239134923,11417.691195674615,630,126,118,48,30,1,True,,1.5033146999994642
q2_less_bearing,305,20260911T125650190921Z-s305-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,1b951a0cd5db712e1925e340fd048fda6572b9782ce9280cf4d1c18a15e4f151,11,11,1.0,3119.14578,2189.1457804899424,10945.728902449711,740,148,135,33,22,0,True,,1.64666170000055
q2_less_bearing,306,20260911T125651964873Z-s306-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,1b951a0cd5db712e1925e340fd048fda6572b9782ce9280cf4d1c18a15e4f151,15,15,1.0,3025.370509,2161.3705077262534,10806.852538631267,665,133,124,45,30,0,True,,1.5859138000014354
q2_less_bearing,307,20260911T125653639635Z-s307-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,1b951a0cd5db712e1925e340fd048fda6572b9782ce9280cf4d1c18a15e4f151,15,15,1.0,3205.031936,2458.031933879266,12290.159669396331,570,114,102,45,30,0,True,,1.3382066000012856
q2_less_bearing,308,20260911T125655077197Z-s308-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,1b951a0cd5db712e1925e340fd048fda6572b9782ce9280cf4d1c18a15e4f151,13,13,1.0,3418.284758,2671.2847581766637,13356.423790883318,580,116,102,39,26,0,True,,1.4048521000004257
q2_radius1200,301,20260911T125656583623Z-s301-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,8c95b1a44a626d29c30d721e28425ea9f300314cdd8cfb4581c5e9b510e236a7,12,12,1.0,3387.775522,2540.775521819487,12703.877609097435,670,134,117,36,24,0,True,,1.83418200000051
q2_radius1200,302,20260911T125658521251Z-s302-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,8c95b1a44a626d29c30d721e28425ea9f300314cdd8cfb4581c5e9b510e236a7,10,10,1.0,3178.524467,2296.5244693423774,11482.622346711887,705,141,127,30,20,0,True,,1.6505724000016926
q2_radius1200,303,20260911T125700275566Z-s303-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,8c95b1a44a626d29c30d721e28425ea9f300314cdd8cfb4581c5e9b510e236a7,16,16,1.0,3020.647877,2256.647875787804,11283.23937893902,580,116,104,48,32,0,True,,1.3688247999998566
q2_radius1200,304,20260911T125701748669Z-s304-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,8c95b1a44a626d29c30d721e28425ea9f300314cdd8cfb4581c5e9b510e236a7,15,15,1.0,3200.352506,2358.352505046777,11791.762525233884,650,130,114,48,30,1,True,,1.6396039000010205
q2_radius1200,305,20260911T125703492651Z-s305-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,8c95b1a44a626d29c30d721e28425ea9f300314cdd8cfb4581c5e9b510e236a7,11,11,1.0,3130.616442,2198.616444123495,10993.082220617474,740,148,137,33,22,0,True,,1.5368780999997398
q2_radius1200,306,20260911T125705125322Z-s306-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,8c95b1a44a626d29c30d721e28425ea9f300314cdd8cfb4581c5e9b510e236a7,15,15,1.0,3112.85404,2192.8540411032736,10964.270205516368,710,142,132,48,30,1,True,,1.5809361999999965
q2_radius1200,307,20260911T125706803372Z-s307-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,8c95b1a44a626d29c30d721e28425ea9f300314cdd8cfb4581c5e9b510e236a7,15,15,1.0,3315.580363,2550.5803641877974,12752.901820938987,585,117,105,45,30,0,True,,1.5174121000000014
q2_radius1200,308,20260911T125708427441Z-s308-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,8c95b1a44a626d29c30d721e28425ea9f300314cdd8cfb4581c5e9b510e236a7,13,13,1.0,3377.811583,2613.8115804272265,13069.057902136132,590,118,106,42,26,1,True,,1.114414300000135
q2_defer400,301,20260911T125709630721Z-s301-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,0199ded6e994d69bb4db3fa28ca00c7f2bb4a0962f9db005a0eddf0afca8594f,12,12,1.0,3399.234606,2635.2346052528237,13176.173026264118,590,118,111,39,24,1,True,,1.0661011000011058
q2_defer400,302,20260911T125710784023Z-s302-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,0199ded6e994d69bb4db3fa28ca00c7f2bb4a0962f9db005a0eddf0afca8594f,10,10,1.0,3185.240623,2429.2406270250967,12146.203135125483,590,118,113,33,20,1,True,,0.9908575999997993
q2_defer400,303,20260911T125711865187Z-s303-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,0199ded6e994d69bb4db3fa28ca00c7f2bb4a0962f9db005a0eddf0afca8594f,16,16,1.0,3587.999556,2834.9995533977517,14174.997766988758,565,113,105,51,32,1,True,,1.2251245999996172
q2_defer400,304,20260911T125713187980Z-s304-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,0199ded6e994d69bb4db3fa28ca00c7f2bb4a0962f9db005a0eddf0afca8594f,15,15,1.0,3307.732746,2516.732747002762,12583.663735013812,600,120,113,48,30,1,True,,1.348504800000228
q2_defer400,305,20260911T125714643034Z-s305-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,0199ded6e994d69bb4db3fa28ca00c7f2bb4a0962f9db005a0eddf0afca8594f,11,11,1.0,3237.813728,2303.8137274508053,11519.068637254026,740,148,139,33,22,0,True,,1.3072925999986182
q2_defer400,306,20260911T125716045742Z-s306-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,0199ded6e994d69bb4db3fa28ca00c7f2bb4a0962f9db005a0eddf0afca8594f,15,15,1.0,3324.098105,2549.098104019386,12745.49052009693,585,117,112,48,30,1,True,,1.206503100000191
q2_defer400,307,20260911T125717346012Z-s307-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,0199ded6e994d69bb4db3fa28ca00c7f2bb4a0962f9db005a0eddf0afca8594f,15,15,1.0,3659.007108,2873.00710774418,14365.0355387209,595,119,113,48,30,1,True,,1.2602067999996507
q2_defer400,308,20260911T125718724415Z-s308-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,0199ded6e994d69bb4db3fa28ca00c7f2bb4a0962f9db005a0eddf0afca8594f,13,13,1.0,3305.042749,2572.0427488974506,12860.213744487253,565,113,103,39,26,0,True,,1.2482699000011053
q2_trial25,301,20260911T125720102775Z-s301-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,b4dedb96a9be98ebe6844ee5a883ed0120ba3896fb8c606fe269c4f99aa27f1a,12,12,1.0,2980.829968,2223.829965893427,11119.149829467135,590,118,107,36,24,0,True,,2.1497592000014265
q2_trial25,302,20260911T125722465882Z-s302-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,b4dedb96a9be98ebe6844ee5a883ed0120ba3896fb8c606fe269c4f99aa27f1a,10,10,1.0,3160.939269,2257.939268304327,11289.696341521634,725,145,128,30,20,0,True,,2.4072142000004533
q2_trial25,303,20260911T125725096268Z-s303-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,b4dedb96a9be98ebe6844ee5a883ed0120ba3896fb8c606fe269c4f99aa27f1a,16,16,1.0,3057.163994,2273.1639931163713,11365.819965581857,600,120,104,48,32,0,True,,1.914015099999233
q2_trial25,304,20260911T125727187075Z-s304-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,b4dedb96a9be98ebe6844ee5a883ed0120ba3896fb8c606fe269c4f99aa27f1a,15,15,1.0,3133.556839,2284.5568390121716,11422.784195060858,655,131,119,45,30,0,True,,1.885594299999866
q2_trial25,305,20260911T125729281738Z-s305-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,b4dedb96a9be98ebe6844ee5a883ed0120ba3896fb8c606fe269c4f99aa27f1a,11,11,1.0,3104.428562,2140.428561433352,10702.142807166761,770,154,139,33,22,0,True,,2.493970300000001
q2_trial25,306,20260911T125731999632Z-s306-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,b4dedb96a9be98ebe6844ee5a883ed0120ba3896fb8c606fe269c4f99aa27f1a,15,15,1.0,3062.173143,2171.1731426995975,10855.865713497988,690,138,126,45,30,0,True,,2.0424203999991732
q2_trial25,307,20260911T125734342102Z-s307-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,b4dedb96a9be98ebe6844ee5a883ed0120ba3896fb8c606fe269c4f99aa27f1a,15,15,1.0,3236.848315,2460.8483153977595,12304.241576988798,595,119,106,45,30,0,True,,2.0079700000005687
q2_trial25,308,20260911T125736539257Z-s308-D,187d201584825f2b3a013d99dfaefd2dd9317a454efaf0c90b8915f2dcb4b4fa,b4dedb96a9be98ebe6844ee5a883ed0120ba3896fb8c606fe269c4f99aa27f1a,13,13,1.0,3460.006922,2678.006923534195,13390.034617670974,610,122,107,39,26,0,True,,2.0835465000000113
